id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous,year
3710919,(2015 DP53),0.035039264,0.078350176,30865.2886,7615914.6,Earth,FALSE,24.4,FALSE,2015
3710920,(2015 DS53),0.038419789,0.08590926,51533.95217,1197691.408,Earth,FALSE,24.2,FALSE,2015
3710921,(2015 DT53),0.021113245,0.04721065,25890.58581,7470011.588,Earth,FALSE,25.5,FALSE,2015
3711166,(2015 DY53),0.139493823,0.311917671,30189.06821,28943075.49,Earth,FALSE,21.4,FALSE,2015
3711167,(2015 DZ53),0.175612319,0.392681082,121291.6944,11473934.31,Earth,FALSE,20.9,FALSE,2015
3711168,(2015 DA54),0.175612319,0.392681082,84335.65646,10405040.7,Earth,FALSE,20.9,FALSE,2015
3711170,(2015 DC54),0.016016034,0.03581294,27067.12138,2378924.253,Earth,FALSE,26.1,FALSE,2015
3711171,(2015 DD54),0.022108281,0.049435619,25757.11881,2756887.415,Earth,FALSE,25.4,FALSE,2015
3711172,(2015 DE54),0.035039264,0.078350176,89671.45014,6828617.318,Earth,FALSE,24.4,FALSE,2015
3711173,(2015 DC155),0.022108281,0.049435619,38673.72529,4080591.362,Earth,FALSE,25.4,FALSE,2015
3711174,(2015 DD155),0.110803882,0.247765013,12568.33882,35678758.78,Earth,FALSE,21.9,FALSE,2015
3711778,(2015 DJ155),0.040230458,0.089958039,32052.58083,5845446.189,Earth,FALSE,24.1,FALSE,2015
3711779,(2015 DH155),0.175612319,0.392681082,47972.91324,32092813.03,Earth,FALSE,20.9,TRUE,2015
3711780,(2015 DK155),0.046190746,0.103285648,44452.35047,11665983.3,Earth,FALSE,23.8,FALSE,2015
3711781,(2015 DL155),0.035039264,0.078350176,42002.71219,21205507.83,Earth,FALSE,24.4,FALSE,2015
3711782,(2015 DM155),0.019255508,0.043056624,35271.56508,3418779.002,Earth,FALSE,25.7,FALSE,2015
3711783,(2015 DN155),0.04411182,0.098637028,25027.56131,18120879.11,Earth,FALSE,23.9,FALSE,2015
3711784,(2015 DO155),0.133215567,0.297879063,35888.65799,21295394.8,Earth,FALSE,21.5,FALSE,2015
3711785,(2015 DP155),0.127219879,0.284472297,15897.62298,3444542.179,Earth,FALSE,21.6,TRUE,2015
3712031,(2015 DZ155),0.035039264,0.078350176,41563.47624,9233045.375,Earth,FALSE,24.4,FALSE,2015
3712032,(2015 DA156),0.096506147,0.215794305,83203.4187,28004877.09,Earth,FALSE,22.2,FALSE,2015
3712033,(2015 DB156),0.027832677,0.062235757,53488.43709,12918709.76,Earth,FALSE,24.9,FALSE,2015
3712034,(2015 DE176),0.305179233,0.682401509,43375.08122,19786038.67,Earth,FALSE,19.7,FALSE,2015
3712420,(2015 DU180),0.183888672,0.411187571,97735.78536,44596854.26,Earth,FALSE,20.8,TRUE,2015
3712421,(2015 DW180),0.135692229,0.303417048,18311.58823,72007137.07,Earth,FALSE,21.46,FALSE,2015
3712422,(2015 DX180),0.048367649,0.108153351,38817.88533,26461038.77,Earth,FALSE,23.7,FALSE,2015
3712423,(2015 DY180),0.050647146,0.113250461,19064.10197,38298724.97,Earth,FALSE,23.6,FALSE,2015
3712424,(2015 DZ180),0.020162992,0.045085821,24416.90592,12168383.24,Earth,FALSE,25.6,FALSE,2015
3712425,(2015 DA181),0.027832677,0.062235757,18346.70435,21581741.32,Earth,FALSE,24.9,FALSE,2015
3712426,(2015 DZ197),0.530340723,1.185877909,78006.42506,53961071.02,Earth,FALSE,18.5,FALSE,2015
3712468,(2015 DD198),0.160160338,0.358129403,26258.3455,25335549.99,Earth,FALSE,21.1,FALSE,2015
3712469,(2015 DF198),0.063760979,0.142573883,80837.81744,10537468.1,Earth,FALSE,23.1,FALSE,2015
3712470,(2015 DH198),0.022210328,0.049663804,15078.97657,16983917.9,Earth,FALSE,25.39,FALSE,2015
3712471,(2015 DG198),0.036690614,0.082042707,24392.92405,12329628.41,Earth,FALSE,24.3,FALSE,2015
3712472,(2015 DJ198),0.175612319,0.392681082,21229.88834,51747527.78,Earth,FALSE,20.9,FALSE,2015
3712527,(2015 DS198),0.053034072,0.118587791,29314.51732,27301284.91,Earth,FALSE,23.5,FALSE,2015
3712528,(2015 DT198),0.046190746,0.103285648,78545.00511,11517991.35,Earth,FALSE,23.8,FALSE,2015
3712529,(2015 DU198),0.020162992,0.045085821,30343.04452,6480672,Earth,FALSE,25.6,FALSE,2015
3712530,(2015 DV198),0.242412481,0.542050786,42273.71249,46338985.07,Earth,FALSE,20.2,FALSE,2015
3712531,(2015 DX198),0.101054342,0.225964377,34830.1287,38488425.69,Earth,FALSE,22.1,FALSE,2015
3712532,(2015 DY198),0.012721988,0.02844723,58419.36352,834162.3457,Earth,FALSE,26.6,FALSE,2015
3712533,(2015 DZ198),0.031956189,0.07145621,34120.15605,1913887.86,Earth,FALSE,24.6,FALSE,2015
3712535,(2015 DB199),0.027832677,0.062235757,18952.76663,14390146.9,Earth,FALSE,24.9,FALSE,2015
3712536,(2015 DC199),0.019255508,0.043056624,26499.38282,4600286.733,Earth,FALSE,25.7,FALSE,2015
3712537,(2015 DD199),0.016770846,0.037500752,27704.7398,3293368.041,Earth,FALSE,26,FALSE,2015
3712619,(2015 DZ199),0.053034072,0.118587791,26563.17879,26673064.29,Earth,FALSE,23.5,FALSE,2015
3712620,(2015 DA200),0.046190746,0.103285648,22283.27378,17068874.84,Earth,FALSE,23.8,FALSE,2015
3712621,(2015 DB200),0.033462237,0.074823838,22183.8373,23125838.66,Earth,FALSE,24.5,FALSE,2015
3712622,(2015 DD200),0.073207399,0.163696721,14567.10555,34832074.7,Earth,FALSE,22.8,FALSE,2015
3712623,(2015 DE200),0.242412481,0.542050786,65787.88778,16532627.43,Earth,FALSE,20.2,FALSE,2015
3712624,(2015 DF200),0.016016034,0.03581294,59365.26054,1422450.853,Earth,FALSE,26.1,FALSE,2015
3712625,(2015 DC200),0.211132445,0.472106499,150090.6018,47129926.93,Earth,FALSE,20.5,TRUE,2015
3712626,(2015 DG200),0.096506147,0.215794305,57485.19956,21335472.79,Earth,FALSE,22.2,FALSE,2015
3712627,(2015 DK200),0.020162992,0.045085821,30991.09432,2647792.765,Earth,FALSE,25.6,FALSE,2015
3712665,(2015 DJ215),0.039678475,0.088723768,12001.89562,8750063.236,Earth,FALSE,24.13,FALSE,2015
3712668,(2015 DL215),0.031956189,0.07145621,24618.14697,9132392.921,Earth,FALSE,24.6,FALSE,2015
3712669,(2015 DM215),0.038419789,0.08590926,54890.48075,4726243.413,Earth,FALSE,24.2,FALSE,2015
3712670,(2015 DN215),0.291443905,0.651688382,64158.01375,15960265.12,Earth,FALSE,19.8,TRUE,2015
3712671,(2015 DO215),0.012721988,0.02844723,19068.56109,1180372.178,Earth,FALSE,26.6,FALSE,2015
3712675,(2015 DR215),0.210162379,0.469937367,29928.37673,6700087.032,Earth,FALSE,20.51,TRUE,2015
3712886,(2015 DW215),0.080270317,0.179489885,2174.912764,45557440.93,Earth,FALSE,22.6,FALSE,2015
3712903,(2015 EF),0.011602591,0.025944182,52665.56601,941842.9524,Earth,FALSE,26.8,FALSE,2015
3712904,(2015 EG),0.020162992,0.045085821,34673.20035,441611.1769,Earth,FALSE,25.6,FALSE,2015
3712905,(2015 EJ),0.022108281,0.049435619,44670.73916,4651831.667,Earth,FALSE,25.4,FALSE,2015
3712906,(2015 EK),0.014606796,0.03266179,31989.65075,1203854.406,Earth,FALSE,26.3,FALSE,2015
3712944,(2015 EO),0.011602591,0.025944182,51135.579,1058261.212,Earth,FALSE,26.8,FALSE,2015
3712945,(2015 EN),0.014606796,0.03266179,39152.06073,4398663.302,Earth,FALSE,26.3,FALSE,2015
3712946,(2015 EP),0.016770846,0.037500752,21666.20767,2684960.011,Earth,FALSE,26,FALSE,2015
3712947,(2015 EQ),0.016016034,0.03581294,36271.03696,1306354.768,Earth,FALSE,26.1,FALSE,2015
3712982,(2015 ER),0.152951935,0.342010925,83218.65525,25607300.21,Earth,FALSE,21.2,FALSE,2015
3712984,(2015 ET),0.012149404,0.027166893,44559.06781,124978.8627,Earth,FALSE,26.7,FALSE,2015
3713004,(2015 EY),0.066765941,0.149293183,44915.00351,10586111.45,Earth,FALSE,23,FALSE,2015
3713005,(2015 EV),0.08405334,0.187948982,132435.3962,15190531.87,Earth,FALSE,22.5,FALSE,2015
3713006,(2015 EU),0.018388867,0.041118757,23739.15321,9269807.196,Earth,FALSE,25.8,FALSE,2015
3713007,(2015 EW),0.040230458,0.089958039,50556.83026,15989494.77,Earth,FALSE,24.1,FALSE,2015
3713008,(2015 EX),0.018388867,0.041118757,38195.50405,552994.286,Earth,FALSE,25.8,FALSE,2015
3713068,(2015 DO223),0.055533491,0.124176661,68584.86066,4128443.143,Earth,FALSE,23.4,FALSE,2015
3713069,(2015 ES5),0.231502122,0.517654482,41975.23035,43375792.98,Earth,FALSE,20.3,FALSE,2015
3713070,(2015 EO6),0.002424125,0.005420508,85753.07013,109466.6556,Earth,FALSE,30.2,FALSE,2015
3713071,(2015 EZ6),0.005064715,0.011325046,12307.55392,733870.5873,Earth,FALSE,28.6,FALSE,2015
3713267,(2015 EA7),0.127219879,0.284472297,25111.0649,46173867.14,Earth,FALSE,21.6,FALSE,2015
3713268,(2015 EB7),0.133215567,0.297879063,60406.02911,49377413.33,Earth,FALSE,21.5,FALSE,2015
3713269,(2015 EC7),0.092162655,0.206081961,87717.77347,4842031.326,Earth,FALSE,22.3,FALSE,2015
3713270,(2015 ED7),0.183888672,0.411187571,63138.88796,37413852.77,Earth,FALSE,20.8,FALSE,2015
3713271,(2015 EE7),0.242412481,0.542050786,57213.55081,14864929.43,Earth,FALSE,20.2,FALSE,2015
3713272,(2015 EF7),0.035039264,0.078350176,18663.89526,5999874.275,Earth,FALSE,24.4,FALSE,2015
3713273,(2015 EG7),0.008801465,0.019680675,47316.52046,1044451.099,Earth,FALSE,27.4,FALSE,2015
3713283,(2015 EK7),0.101054342,0.225964377,41185.25815,19090832.26,Earth,FALSE,22.1,TRUE,2015
3713284,(2015 EL7),0.076657557,0.171411509,41179.3382,12928195.88,Earth,FALSE,22.7,FALSE,2015
3713285,(2015 FB),0.015295194,0.034201093,26335.75736,4500852.964,Earth,FALSE,26.2,FALSE,2015
3713286,(2015 FC),0.012721988,0.02844723,26810.22115,1111056.185,Earth,FALSE,26.6,FALSE,2015
3713287,(2015 FD),0.012721988,0.02844723,24632.6826,4206743.761,Earth,FALSE,26.6,FALSE,2015
3713288,(2015 FE),0.035039264,0.078350176,31635.83421,12018839.33,Earth,FALSE,24.4,FALSE,2015
3713289,(2015 FF),0.012721988,0.02844723,35195.54295,1595567.812,Earth,FALSE,26.6,FALSE,2015
3713303,(2015 EN7),0.242412481,0.542050786,113834.3965,41639426.85,Earth,FALSE,20.2,FALSE,2015
3713304,(2015 FJ),0.192555078,0.430566244,60464.10349,40044240.02,Earth,FALSE,20.7,TRUE,2015
3713305,(2015 FK),0.022108281,0.049435619,25277.19518,1402743.309,Earth,FALSE,25.4,FALSE,2015
3713306,(2015 EO7),0.020162992,0.045085821,9826.154125,11163708.14,Earth,FALSE,25.6,FALSE,2015
3713307,(2015 EP7),0.092162655,0.206081961,56914.58337,8082839.053,Earth,FALSE,22.3,FALSE,2015
3713308,(2015 FL),0.183888672,0.411187571,51504.40567,7597279.074,Earth,FALSE,20.8,TRUE,2015
3713309,(2015 FM),0.015295194,0.034201093,54200.7811,2338936.548,Earth,FALSE,26.2,FALSE,2015
3713318,(2015 EQ7),0.050647146,0.113250461,20735.47757,12975135.26,Earth,FALSE,23.6,FALSE,2015
3713319,(2015 FP),0.024241248,0.054205079,26967.49604,3708682.351,Earth,FALSE,25.2,FALSE,2015
3713320,(2015 FQ),0.093015425,0.207988814,67076.13035,10609883.13,Earth,FALSE,22.28,FALSE,2015
3713321,(2015 FS),0.04411182,0.098637028,16579.79439,16603438.92,Earth,FALSE,23.9,FALSE,2015
3713903,(2015 FE33),0.300992017,0.67303861,78522.73766,45464952.57,Earth,FALSE,19.73,FALSE,2015
3713931,(2015 FM33),0.031956189,0.07145621,27529.97788,7710126.462,Earth,FALSE,24.6,FALSE,2015
3713932,(2015 FN33),0.018388867,0.041118757,18620.81857,3774296.022,Earth,FALSE,25.8,FALSE,2015
3713933,(2015 FQ33),0.012149404,0.027166893,16129.29152,5636344.779,Earth,FALSE,26.7,FALSE,2015
3713934,(2015 FR33),0.050647146,0.113250461,42593.35261,28500116.67,Earth,FALSE,23.6,FALSE,2015
3713935,(2015 FS33),0.096506147,0.215794305,83877.42129,9375942.038,Earth,FALSE,22.2,FALSE,2015
3713936,(2015 FT33),0.036690614,0.082042707,19972.75771,12598578.9,Earth,FALSE,24.3,FALSE,2015
3713937,(2015 FU33),0.058150704,0.130028927,21881.40683,25876569.73,Earth,FALSE,23.3,FALSE,2015
3713938,(2015 FV33),0.014606796,0.03266179,22627.4004,3162598.649,Earth,FALSE,26.3,FALSE,2015
3713939,(2015 FW33),0.018388867,0.041118757,17276.30005,3675448.84,Earth,FALSE,25.8,FALSE,2015
3713940,(2015 FO33),0.040230458,0.089958039,9761.391889,19732063.76,Earth,FALSE,24.1,FALSE,2015
3713941,(2015 EO61),0.138852907,0.310484539,74632.8511,21713460.63,Earth,FALSE,21.41,TRUE,2015
3713942,(2015 FP33),0.029144391,0.065168838,99650.45142,7265997.508,Earth,FALSE,24.8,FALSE,2015
3713943,(2015 FX33),0.019255508,0.043056624,19935.19407,5302478.416,Earth,FALSE,25.7,FALSE,2015
3713944,(2015 FY33),0.133215567,0.297879063,52240.94741,46419224.98,Earth,FALSE,21.5,FALSE,2015
3713945,(2015 FZ33),0.069912523,0.156329154,15038.79661,39394568.45,Earth,FALSE,22.9,FALSE,2015
3713946,(2015 FA34),0.058150704,0.130028927,65008.62181,12379374.3,Earth,FALSE,23.3,FALSE,2015
3713947,(2015 FB34),0.04411182,0.098637028,24732.89182,8587574.877,Earth,FALSE,23.9,FALSE,2015
3713948,(2015 FC34),0.066765941,0.149293183,57076.0511,9720076.036,Earth,FALSE,23,FALSE,2015
3713973,(2015 FM34),0.084441313,0.188816516,38825.54155,8453230.125,Earth,FALSE,22.49,FALSE,2015
3713974,(2015 FN34),0.012149404,0.027166893,41357.82742,3075275.335,Earth,FALSE,26.7,FALSE,2015
3713975,(2015 FO34),0.008027032,0.017948989,18396.01524,2469161.553,Earth,FALSE,27.6,FALSE,2015
3713976,(2015 FP34),0.030517923,0.068240151,34132.841,12689316.31,Earth,FALSE,24.7,FALSE,2015
3713989,(2015 FC35),0.101054342,0.225964377,49840.63664,4007296.036,Earth,FALSE,22.1,FALSE,2015
3713990,(2015 FE35),0.350392641,0.783501764,99331.30284,22003151.99,Earth,FALSE,19.4,FALSE,2015
3713991,(2015 FF35),0.278326768,0.622357573,73280.00359,44350271.87,Earth,FALSE,19.9,TRUE,2015
3713992,(2015 FG35),0.023150212,0.051765448,30625.88228,3304022.446,Earth,FALSE,25.3,FALSE,2015
3713994,(2015 FH35),0.069912523,0.156329154,39501.48502,15295334.27,Earth,FALSE,22.9,FALSE,2015
3713995,(2015 FJ35),0.040230458,0.089958039,43534.17366,22949421.18,Earth,FALSE,24.1,FALSE,2015
3713996,(2015 FL35),0.036690614,0.082042707,49501.40472,3912933.05,Earth,FALSE,24.3,FALSE,2015
3713997,(2015 FK35),0.029144391,0.065168838,37136.13115,6036478.076,Earth,FALSE,24.8,FALSE,2015
3713998,(2015 FD35),0.211132445,0.472106499,69622.52536,17811228.41,Earth,FALSE,20.5,FALSE,2015
3713999,(2015 FA35),0.019255508,0.043056624,60009.3149,8191327.728,Earth,FALSE,25.7,FALSE,2015
3714000,(2015 FM35),0.031956189,0.07145621,19096.77699,11878080.66,Earth,FALSE,24.6,FALSE,2015
3714001,(2015 FN35),0.048367649,0.108153351,47786.61887,11680896.47,Earth,FALSE,23.7,FALSE,2015
3714002,(2015 FQ35),0.020162992,0.045085821,33990.33928,868886.8238,Earth,FALSE,25.6,FALSE,2015
3714003,(2015 FP35),0.036690614,0.082042707,49106.52142,4342445.873,Earth,FALSE,24.3,FALSE,2015
3714114,(2015 FY35),0.066153828,0.147924455,26230.43537,29768519.36,Earth,FALSE,23.02,FALSE,2015
3714115,(2015 FX35),0.007665756,0.017141151,25791.98737,3647553.699,Earth,FALSE,27.7,FALSE,2015
3714116,(2015 FZ35),0.350392641,0.783501764,73119.85667,63949364.03,Earth,FALSE,19.4,FALSE,2015
3714117,(2015 FA36),0.088014652,0.196806745,73464.13066,39180618.88,Earth,FALSE,22.4,FALSE,2015
3714118,(2015 FB36),0.152951935,0.342010925,70706.79541,40606368.15,Earth,FALSE,21.2,FALSE,2015
3714119,(2015 FC36),0.483676488,1.081533507,108049.6156,51722746.95,Earth,FALSE,18.7,FALSE,2015
3714120,(2015 FD36),0.015295194,0.034201093,17711.58105,9472187.892,Earth,FALSE,26.2,FALSE,2015
3714121,(2015 FE36),0.066765941,0.149293183,42799.90903,23337478.19,Earth,FALSE,23,FALSE,2015
3714122,(2015 FF36),0.012721988,0.02844723,31718.54131,1357750.612,Earth,FALSE,26.6,FALSE,2015
3714123,(2015 FG36),0.048367649,0.108153351,15239.51595,8982103.206,Earth,FALSE,23.7,FALSE,2015
3714125,(2015 FK36),0.192555078,0.430566244,51297.99877,39852270.38,Earth,FALSE,20.7,FALSE,2015
3714126,(2015 FN36),0.042126461,0.094197631,82075.81289,5090379.812,Earth,FALSE,24,FALSE,2015
3714127,(2015 FO36),0.048367649,0.108153351,28022.5093,12025121.8,Earth,FALSE,23.7,FALSE,2015
3714175,(2015 FE37),0.253837029,0.567596853,93514.18655,49993239.33,Earth,FALSE,20.1,FALSE,2015
3714176,(2015 FF37),0.421264611,0.941976306,45902.62599,13314450.44,Earth,FALSE,19,FALSE,2015
3714177,(2015 FG37),0.121494041,0.271668934,26643.70032,22683468.52,Earth,FALSE,21.7,FALSE,2015
3714178,(2015 FH37),0.030517923,0.068240151,68324.64529,3427951.012,Earth,FALSE,24.7,FALSE,2015
3714179,(2015 FJ37),0.027832677,0.062235757,43799.22439,12242270.09,Earth,FALSE,24.9,FALSE,2015
3714181,(2015 FA117),0.050647146,0.113250461,57550.80567,21729004.25,Earth,FALSE,23.6,FALSE,2015
3714182,(2015 FC117),0.021113245,0.04721065,55204.16462,6546905.156,Earth,FALSE,25.5,FALSE,2015
3714452,(2015 FQ117),0.201629919,0.450858206,94951.99822,37797228.7,Earth,FALSE,20.6,TRUE,2015
3714453,(2015 FR117),0.171614894,0.383742569,54921.09363,33145051.52,Earth,FALSE,20.95,FALSE,2015
3714454,(2015 FS117),0.110803882,0.247765013,63369.39534,16538051.77,Earth,FALSE,21.9,TRUE,2015
3714455,(2015 FT117),0.005553349,0.012417666,37923.31053,1073754.674,Earth,FALSE,28.4,FALSE,2015
3714456,(2015 FU117),0.036690614,0.082042707,23693.85509,16858594.45,Earth,FALSE,24.3,FALSE,2015
3714457,(2015 FV117),0.101054342,0.225964377,71570.74683,14368942.25,Earth,FALSE,22.1,FALSE,2015
3714458,(2015 FW117),0.076657557,0.171411509,67446.8678,1380243.355,Earth,FALSE,22.7,FALSE,2015
3714459,(2015 FX117),0.04411182,0.098637028,33532.88321,21261312.02,Earth,FALSE,23.9,FALSE,2015
3714460,(2015 FY117),0.251509838,0.562393094,65514.94652,67369599.21,Earth,FALSE,20.12,FALSE,2015
3714461,(2015 FA118),0.334622375,0.748238376,65406.22413,56604026.44,Earth,FALSE,19.5,FALSE,2015
3714462,(2015 FB118),0.048367649,0.108153351,40847.55784,4149297.101,Earth,FALSE,23.7,FALSE,2015
3714464,(2015 FC118),0.183888672,0.411187571,51545.91538,66735775.07,Earth,FALSE,20.8,FALSE,2015
3714465,(2015 FM118),0.004836765,0.010815335,31797.07938,355603.4719,Earth,FALSE,28.7,FALSE,2015
3714487,(2015 DU223),0.076657557,0.171411509,34322.66866,25109966.58,Earth,FALSE,22.7,FALSE,2015
3714488,(2015 FN118),0.22108281,0.494356193,62867.35922,26822751.63,Earth,FALSE,20.4,TRUE,2015
3714538,(2015 FQ118),0.197040262,0.44059542,83559.44382,67370954.62,Earth,FALSE,20.65,FALSE,2015
3714553,(2015 FT118),0.201629919,0.450858206,42911.67528,17951209.92,Earth,FALSE,20.6,TRUE,2015
3714554,(2015 FV118),0.127219879,0.284472297,56886.83432,13902409.91,Earth,FALSE,21.6,FALSE,2015
3714555,(2015 FS118),0.231502122,0.517654482,59525.40647,40505762.64,Earth,FALSE,20.3,FALSE,2015
3714579,(2015 FE120),0.160160338,0.358129403,60161.35388,42705761.32,Earth,FALSE,21.1,TRUE,2015
3714580,(2015 FF120),0.384197891,0.859092601,121757.2704,54724722.04,Earth,FALSE,19.2,FALSE,2015
3714581,(2015 FG120),0.069912523,0.156329154,39969.56693,11096967.59,Earth,FALSE,22.9,FALSE,2015
3714583,(2015 FJ120),0.016016034,0.03581294,32258.67822,3219195.098,Earth,FALSE,26.1,FALSE,2015
3714584,(2015 FK120),0.009650615,0.021579431,17437.1819,2232648.323,Earth,FALSE,27.2,FALSE,2015
3714585,(2015 FL120),0.050647146,0.113250461,23019.31585,22455003.23,Earth,FALSE,23.6,FALSE,2015
3714586,(2015 FM120),0.015295194,0.034201093,13197.09502,8263094.673,Earth,FALSE,26.2,FALSE,2015
3714587,(2015 FN120),0.053034072,0.118587791,56284.09213,7687131.923,Earth,FALSE,23.5,FALSE,2015
3714588,(2015 FO124),0.146067964,0.326617897,21278.88472,10517458.7,Earth,FALSE,21.3,FALSE,2015
3714589,(2015 FP124),0.096506147,0.215794305,61383.86236,11129731.45,Earth,FALSE,22.2,FALSE,2015
3714590,(2015 FU284),0.00581507,0.013002893,71225.96763,543289.7824,Earth,FALSE,28.3,FALSE,2015
3715092,(2015 FW284),0.027832677,0.062235757,53528.07423,4436418.139,Earth,FALSE,24.9,FALSE,2015
3715093,(2015 FX284),0.035039264,0.078350176,18789.10097,18180189.73,Earth,FALSE,24.4,FALSE,2015
3715094,(2015 FV284),0.175612319,0.392681082,47992.11664,16816286.77,Earth,FALSE,20.9,TRUE,2015
3715095,(2015 FY284),0.121494041,0.271668934,51140.34932,30927316.21,Earth,FALSE,21.7,FALSE,2015
3715096,(2015 FZ284),0.050647146,0.113250461,53700.99398,14946210.26,Earth,FALSE,23.6,FALSE,2015
3715097,(2015 FA285),0.013949382,0.031191767,40505.64123,2459407.264,Earth,FALSE,26.4,FALSE,2015
3715299,(2015 FK290),0.139493823,0.311917671,54553.6119,32019779.72,Earth,FALSE,21.4,FALSE,2015
3715300,(2015 FL290),0.096506147,0.215794305,36112.43898,8091395.558,Earth,FALSE,22.2,FALSE,2015
3715358,(2015 FP332),0.880146521,1.968067451,87163.61541,19411971.66,Earth,FALSE,17.4,FALSE,2015
3715369,(2015 FQ332),0.024241248,0.054205079,24646.71465,1483693.424,Earth,FALSE,25.2,FALSE,2015
3715376,(2015 FS332),0.545198907,1.219101818,76132.12373,7136236.794,Earth,FALSE,18.44,TRUE,2015
3715405,(2015 DN224),0.031956189,0.07145621,61285.41329,7956843.868,Earth,FALSE,24.6,FALSE,2015
3715408,(2015 BT516),0.04411182,0.098637028,25473.91503,23221492.97,Earth,FALSE,23.9,FALSE,2015
3715411,(2015 BW516),0.008027032,0.017948989,41033.35996,1412645.79,Earth,FALSE,27.6,FALSE,2015
3715413,(2015 BY516),0.2658,0.594346868,80751.28469,57172466.29,Earth,FALSE,20,FALSE,2015
3715414,(2015 CG62),0.127219879,0.284472297,4298.25637,34167765.6,Earth,FALSE,21.6,FALSE,2015
3715421,(2015 GF),0.201629919,0.450858206,29115.30551,33088880.21,Earth,FALSE,20.6,FALSE,2015
3715435,(2015 FA341),0.036690614,0.082042707,14404.32305,13372945.26,Earth,FALSE,24.3,FALSE,2015
3715464,(2015 FC341),0.096506147,0.215794305,71907.39944,13003883.31,Earth,FALSE,22.2,FALSE,2015
3715465,(2015 GJ),0.702352248,1.57050737,98519.58684,49441152.13,Earth,FALSE,17.89,FALSE,2015
3715466,(2015 GK),0.016770846,0.037500752,42988.56951,1080199.081,Earth,FALSE,26,FALSE,2015
3715467,(2015 GL),0.02658,0.059434687,31037.5643,2318089.8,Earth,FALSE,25,FALSE,2015
3715468,(2015 GU),0.005553349,0.012417666,41967.32599,110518.0893,Earth,FALSE,28.4,FALSE,2015
3715497,(2015 GR),0.073207399,0.163696721,49619.57598,16848196.41,Earth,FALSE,22.8,FALSE,2015
3715498,(2015 GS),0.201629919,0.450858206,50912.96553,21481685.68,Earth,FALSE,20.6,FALSE,2015
3715499,(2015 FD341),0.766575574,1.714115092,77151.38956,20633380.81,Earth,FALSE,17.7,FALSE,2015
3715500,(2015 GV),0.027832677,0.062235757,44215.84903,3651434.074,Earth,FALSE,24.9,FALSE,2015
3715501,(2015 GW),0.022108281,0.049435619,19433.49918,4637884.238,Earth,FALSE,25.4,FALSE,2015
3715507,(2015 GY),0.121494041,0.271668934,28737.10264,7428755.563,Earth,FALSE,21.7,TRUE,2015
3715508,(2015 GZ),0.016016034,0.03581294,66542.83568,3341317.3,Earth,FALSE,26.1,FALSE,2015
3715509,(2015 GA1),0.012721988,0.02844723,57886.64864,957196.9148,Earth,FALSE,26.6,FALSE,2015
3715510,(2015 GE1),0.019255508,0.043056624,37192.34593,1294312.469,Earth,FALSE,25.7,FALSE,2015
3715511,(2015 GB1),0.013321557,0.029787906,27637.06822,2308742.297,Earth,FALSE,26.5,FALSE,2015
3715512,(2015 GF1),0.076657557,0.171411509,41837.42226,9064565.695,Earth,FALSE,22.7,FALSE,2015
3715513,(2015 GG1),0.160160338,0.358129403,1207.90375,41822092.75,Earth,FALSE,21.1,FALSE,2015
3715533,(2015 GX5),0.201629919,0.450858206,64209.33885,27792770.1,Earth,FALSE,20.6,FALSE,2015
3715534,(2015 GY5),0.035039264,0.078350176,52073.74744,3324255.932,Earth,FALSE,24.4,FALSE,2015
3715535,(2015 GZ5),0.023150212,0.051765448,54170.65003,2503754.071,Earth,FALSE,25.3,FALSE,2015
3715536,(2015 GB6),0.013321557,0.029787906,42537.44259,3326447.481,Earth,FALSE,26.5,FALSE,2015
3715537,(2015 GA6),0.022108281,0.049435619,25670.17746,8594534.648,Earth,FALSE,25.4,FALSE,2015
3715693,(2015 GW12),0.04411182,0.098637028,39749.16908,15814878.55,Earth,FALSE,23.9,FALSE,2015
3715694,(2015 GX12),0.024241248,0.054205079,25983.14031,3850021.686,Earth,FALSE,25.2,FALSE,2015
3715702,(2015 GY12),0.020162992,0.045085821,44609.74648,5250229.894,Earth,FALSE,25.6,FALSE,2015
3715703,(2015 GZ12),0.092162655,0.206081961,55171.06578,16637079.16,Earth,FALSE,22.3,FALSE,2015
3715739,(2015 GJ13),0.08405334,0.187948982,51471.40585,30316850.68,Earth,FALSE,22.5,FALSE,2015
3715740,(2015 GK13),0.02658,0.059434687,24091.56632,16492653.23,Earth,FALSE,25,FALSE,2015
3715741,(2015 GL13),0.004619075,0.010328565,50280.35115,185672.8129,Earth,FALSE,28.8,FALSE,2015
3715897,(2015 GS13),0.167708462,0.375007522,33197.43343,36928775.05,Earth,FALSE,21,FALSE,2015
3715906,(2015 GZ13),0.305179233,0.682401509,75864.71802,25613765.03,Earth,FALSE,19.7,TRUE,2015
3715907,(2015 GA14),0.025383703,0.056759685,23149.32697,8162863.143,Earth,FALSE,25.1,FALSE,2015
3715908,(2015 GB14),0.022108281,0.049435619,43911.79721,3437582.647,Earth,FALSE,25.4,FALSE,2015
3715909,(2015 FT344),0.231502122,0.517654482,37028.29362,43570153.52,Earth,FALSE,20.3,FALSE,2015
3715910,(2015 GC14),0.029144391,0.065168838,13165.62169,11454683.89,Earth,FALSE,24.8,FALSE,2015
