id,name,est_diameter_min,est_diameter_max,orbiting_body,sentry_object,absolute_magnitude,hazardous
2242211,242211 (2003 QB90),0.640552863,1.432319745,Earth,False,18.09,False
3519488,(2010 JE),0.242412481,0.542050786,Earth,False,20.2,False
3545414,(2010 RC),0.013949382,0.031191767,Earth,False,26.4,False
3545417,(2010 RF),0.066765941,0.149293183,Earth,False,23.0,False
3545628,(2010 RC31),0.013949382,0.031191767,Earth,False,26.4,False
3661549,(2014 DB),0.053034072,0.118587791,Earth,False,23.5,False
3739055,(2015 YS9),0.016770846,0.037500752,Earth,False,26.0,False
54177989,(2021 PL1),0.104365024,0.233367288,Earth,False,22.03,False
54191831,(2021 RD),0.084831076,0.189688053,Earth,False,22.48,False
2459458,459458 (2012 XR134),0.513517179,1.148259319,Earth,False,18.57,False
3827354,(2018 RJ3),0.00732074,0.016369672,Earth,False,27.8,False
3543621,(2010 OK126),0.2053785,0.459240286,Earth,False,20.56,False
3830859,(2018 SL1),0.016016034,0.03581294,Earth,False,26.1,False
3544380,(2010 PD57),0.080270317,0.179489885,Earth,False,22.6,False
3545482,(2010 RX3),0.02658,0.059434687,Earth,False,25.0,False
3545483,(2010 RY3),0.025383703,0.056759685,Earth,False,25.1,False
3545509,(2010 RW11),0.031956189,0.07145621,Earth,False,24.6,False
2152558,152558 (1990 SA),1.113153296,2.489086439,Earth,False,16.89,False
3545513,(2010 RB12),0.010581689,0.023661375,Earth,False,27.0,False
3545787,(2010 RX45),0.022108281,0.049435619,Earth,False,25.4,False
3545479,(2010 RU3),0.012721988,0.02844723,Earth,False,26.6,False
3117420,(2002 EY2),0.350392641,0.783501764,Earth,False,19.4,True
3537907,(2010 OQ1),0.421264611,0.941976306,Earth,False,19.0,False
2612337,612337 (2002 EY2),0.343997255,0.769201246,Earth,False,19.44,True
3542521,(2010 PM9),0.253837029,0.567596853,Earth,False,20.1,False
3545707,(2010 RH42),0.046190746,0.103285648,Earth,False,23.8,False
3601554,(2012 FX13),0.024241248,0.054205079,Earth,False,25.2,False
2154029,154029 (2002 CY46),1.283970296,2.871044863,Earth,False,16.58,False
3545508,(2010 RV11),0.010581689,0.023661375,Earth,False,27.0,False
3620864,(2012 XB133),0.025383703,0.056759685,Earth,False,25.1,False
3781005,(2017 QD17),0.08405334,0.187948982,Earth,False,22.5,False
3545399,(2010 QG2),0.03094247,0.069189466,Earth,False,24.67,False
3545715,(2010 RL43),0.036690614,0.082042707,Earth,False,24.3,False
3545982,(2010 RN82),0.4411182,0.986370281,Earth,False,18.9,False
3713932,(2015 FN33),0.018388867,0.041118757,Earth,False,25.8,False
3728645,(2015 SV6),0.007665756,0.017141151,Earth,False,27.7,False
3541206,(2010 OL100),0.334622375,0.748238376,Earth,False,19.5,False
54190788,(2021 QH2),0.023043847,0.051527608,Earth,False,25.31,False
2325769,325769 (2010 LY63),0.702352248,1.57050737,Earth,False,17.89,False
3547607,(2010 OC127),0.396784754,0.887237683,Earth,False,19.13,False
3545908,(2010 RQ64),0.015295194,0.034201093,Earth,False,26.2,False
3713989,(2015 FC35),0.101054342,0.225964377,Earth,False,22.1,False
3545901,(2010 RK53),0.006991252,0.015632915,Earth,False,27.9,False
3545907,(2010 RP64),0.009650615,0.021579431,Earth,False,27.2,False
3608405,(2012 QR50),0.330031183,0.737972161,Earth,False,19.53,False
3609751,(2012 TQ5),0.024241248,0.054205079,Earth,False,25.2,False
3759642,(2016 RH40),0.036690614,0.082042707,Earth,False,24.3,False
54196853,(2021 RK16),0.018388867,0.041118757,Earth,False,25.8,False
3546795,(2010 SW3),0.012721988,0.02844723,Earth,False,26.6,False
54051047,(2020 PV2),0.008405334,0.018794898,Earth,False,27.5,False
3545981,(2010 RM82),0.017561232,0.039268108,Earth,False,25.9,False
3549561,(2010 TJ167),0.160160338,0.358129403,Earth,False,21.1,False
3766465,(2017 AB14),0.046190746,0.103285648,Earth,False,23.8,False
54016957,(2020 JH),0.116025908,0.259441818,Earth,False,21.8,False
3394751,(2007 VG189),0.334622375,0.748238376,Earth,False,19.5,False
3545712,(2010 RH43),0.015295194,0.034201093,Earth,False,26.2,False
3545975,(2010 RO80),0.031956189,0.07145621,Earth,False,24.6,False
3546743,(2010 SP3),0.029144391,0.065168838,Earth,False,24.8,False
3727273,(2015 RB37),0.060891262,0.136157002,Earth,False,23.2,False
54188103,(2021 PN40),0.183888672,0.411187571,Earth,False,20.8,False
3545481,(2010 RW3),0.04411182,0.098637028,Earth,False,23.9,False
3989295,(2020 BJ13),0.011080388,0.024776501,Earth,False,26.9,False
3545515,(2010 RC12),0.110803882,0.247765013,Earth,False,21.9,False
3647278,(2013 RM21),0.050647146,0.113250461,Earth,False,23.6,False
54231712,(2021 TP114),0.008483108,0.018968805,Earth,False,27.48,False
3547631,(2010 SJ15),0.08405334,0.187948982,Earth,False,22.5,False
3545555,(2010 RU30),0.053034072,0.118587791,Earth,False,23.5,False
3545557,(2010 RW30),0.053034072,0.118587791,Earth,False,23.5,False
3550042,(2010 UY6),0.242412481,0.542050786,Earth,False,20.2,True
3840121,(2019 EV2),0.319561887,0.714562102,Earth,False,19.6,False
54192166,(2021 RT),0.062309602,0.139328506,Earth,False,23.15,False
3610174,(2012 TE79),0.012721988,0.02844723,Earth,False,26.6,False
54054532,(2020 SO2),0.029144391,0.065168838,Earth,False,24.8,False
3023064,(1999 RO36),0.192555078,0.430566244,Earth,False,20.7,False
3529605,(2010 LG64),0.242412481,0.542050786,Earth,False,20.2,False
3545484,(2010 RJ4),0.042126461,0.094197631,Earth,False,24.0,False
3546697,(2010 RB130),0.036690614,0.082042707,Earth,False,24.3,False
3760086,(2016 TH),0.003503926,0.007835018,Earth,False,29.4,False
54054444,(2020 RK9),0.092162655,0.206081961,Earth,False,22.3,False
54158067,(2021 LT3),0.385971268,0.863057993,Earth,False,19.19,False
3546796,(2010 SX3),0.027832677,0.062235757,Earth,False,24.9,False
3831187,(2018 TU),0.008405334,0.018794898,Earth,False,27.5,False
3545400,(2010 RA),0.069912523,0.156329154,Earth,False,22.9,False
3545480,(2010 RV3),0.062023315,0.138688349,Earth,False,23.16,False
3546797,(2010 SY3),0.063760979,0.142573883,Earth,False,23.1,False
54132971,(2021 FC3),0.020162992,0.045085821,Earth,False,25.6,False
3774003,(2017 HS),0.146067964,0.326617897,Earth,False,21.3,False
54087415,(2020 VG),0.014606796,0.03266179,Earth,False,26.3,False
3053778,(2000 PQ27),0.2658,0.594346868,Earth,False,20.0,False
3547635,(2010 SV15),0.012149404,0.027166893,Earth,False,26.7,False
3836658,(2018 WM2),0.035039264,0.078350176,Earth,False,24.4,False
54235662,(2022 AN2),0.12605352,0.281864239,Earth,False,21.62,True
3767013,(2017 BY6),0.016770846,0.037500752,Earth,False,26.0,False
3843836,(2019 RB3),0.038419789,0.08590926,Earth,False,24.2,False
3545714,(2010 RK43),0.192555078,0.430566244,Earth,False,20.7,False
3546740,(2010 SH),0.060891262,0.136157002,Earth,False,23.2,False
3549035,(2010 TS55),0.036690614,0.082042707,Earth,False,24.3,False
3550893,(2010 TA178),0.2658,0.594346868,Earth,False,20.0,False
3718763,(2015 HP171),0.253837029,0.567596853,Earth,False,20.1,False
3740047,(2016 AM165),0.030517923,0.068240151,Earth,False,24.7,False
54052980,(2020 QR6),0.080270317,0.179489885,Earth,False,22.6,False
3546699,(2010 RD130),0.022108281,0.049435619,Earth,False,25.4,False
3547634,(2010 SU15),0.016016034,0.03581294,Earth,False,26.1,False
2335746,335746 (2007 EJ26),0.56306039,1.259041307,Earth,False,18.37,False
3545905,(2010 RJ64),0.042126461,0.094197631,Earth,False,24.0,False
3546739,(2010 RK135),0.019255508,0.043056624,Earth,False,25.7,False
3547770,(2010 TD),0.011602591,0.025944182,Earth,False,26.8,False
3704767,(2015 BE92),0.006376098,0.014257388,Earth,False,28.1,False
3771640,(2017 FA3),0.006676594,0.014929318,Earth,False,28.0,False
2012923,12923 Zephyr (1999 GK4),1.822027706,4.074177807,Earth,False,15.82,True
3547226,(2010 SD12),0.046190746,0.103285648,Earth,False,23.8,False
3547632,(2010 SK15),0.073207399,0.163696721,Earth,False,22.8,False
3698509,(2014 HJ197),0.002315021,0.005176545,Earth,False,30.3,False
3545554,(2010 RT30),0.058150704,0.130028927,Earth,False,23.3,False
3547937,(2010 TN4),0.008405334,0.018794898,Earth,False,27.5,False
3548658,(2010 TM54),0.04411182,0.098637028,Earth,False,23.9,False
3647015,(2013 RS5),0.031956189,0.07145621,Earth,False,24.6,False
3825279,(2018 LO6),0.22108281,0.494356193,Earth,False,20.4,False
3829424,(2018 RO5),0.020162992,0.045085821,Earth,False,25.6,False
3547993,(2010 TK6),0.127219879,0.284472297,Earth,False,21.6,False
3703539,(2015 AB44),0.080270317,0.179489885,Earth,False,22.6,False
3771596,(2017 DX119),0.005288774,0.011826057,Earth,False,28.506,False
54244533,(2022 CS),0.017004152,0.03802244,Earth,False,25.97,False
54016746,(2020 HB6),0.038419789,0.08590926,Earth,False,24.2,False
3767151,(2017 BB30),0.024241248,0.054205079,Earth,False,25.2,False
54265879,(2022 FO2),0.012038018,0.026917826,Earth,False,26.72,False
3545393,(2010 QE2),0.921626549,2.060819612,Earth,False,17.3,False
3548528,(2010 TF54),0.298232505,0.666868155,Earth,False,19.75,False
3549393,(2010 TW149),0.017561232,0.039268108,Earth,False,25.9,False
3550045,(2010 UB7),0.096506147,0.215794305,Earth,False,22.2,False
3545906,(2010 RK64),0.167708462,0.375007522,Earth,False,21.0,False
3551064,(2010 VA72),0.058150704,0.130028927,Earth,False,23.3,False
3553059,(2010 XS10),0.127219879,0.284472297,Earth,False,21.6,False
3746489,(2016 EC86),0.139493823,0.311917671,Earth,False,21.4,False
3548241,(2010 TQ19),0.023150212,0.051765448,Earth,False,25.3,False
3548663,(2010 TS54),0.033462237,0.074823838,Earth,False,24.5,False
3991612,(2020 DJ),0.015295194,0.034201093,Earth,False,26.2,False
3609752,(2012 TR5),0.021113245,0.04721065,Earth,False,25.5,False
3691093,(2014 SQ260),0.04411182,0.098637028,Earth,False,23.9,False
54055120,(2020 TR3),0.021505769,0.048088361,Earth,False,25.46,False
3547772,(2010 TF),0.020162992,0.045085821,Earth,False,25.6,False
3548888,(2010 TF55),0.040230458,0.089958039,Earth,False,24.1,False
3550058,(2010 UH7),0.407901194,0.912094798,Earth,False,19.07,False
54053844,(2020 RP2),0.016770846,0.037500752,Earth,False,26.0,False
54196368,(2021 RU12),0.125474356,0.28056919,Earth,False,21.63,True
2499496,499496 (2010 MR87),0.350392641,0.783501764,Earth,False,19.4,False
3542542,(2010 PM10),0.291443905,0.651688382,Earth,False,19.8,False
3549637,(2010 UG),0.022108281,0.049435619,Earth,False,25.4,False
3730579,(2015 TV237),0.035039264,0.078350176,Earth,False,24.4,False
54213279,(2021 UO3),0.0106796,0.023880311,Earth,False,26.98,False
3546698,(2010 RC130),0.096506147,0.215794305,Earth,False,22.2,False
3835957,(2018 VA1),0.011080388,0.024776501,Earth,False,26.9,False
3843880,(2019 SL),0.101054342,0.225964377,Earth,False,22.1,False
2250620,250620 (2005 GE59),0.658498783,1.472448042,Earth,False,18.03,True
3547610,(2010 SJ13),0.152951935,0.342010925,Earth,False,21.2,False
3547675,(2010 SR16),0.036690614,0.082042707,Earth,False,24.3,False
3547805,(2010 TN3),0.092162655,0.206081961,Earth,False,22.3,False
3604179,(2012 KA),0.005064715,0.011325046,Earth,False,28.6,False
3760879,(2016 TG55),0.016770846,0.037500752,Earth,False,26.0,False
3036044,(2000 EY106),0.343997255,0.769201246,Earth,False,19.44,False
3547633,(2010 SL15),0.024241248,0.054205079,Earth,False,25.2,False
3548084,(2010 TJ19),0.016016034,0.03581294,Earth,False,26.1,False
3548526,(2010 TC54),0.175612319,0.392681082,Earth,False,20.9,False
3549638,(2010 UH),0.010105434,0.022596438,Earth,False,27.1,False
3782054,(2017 TB1),0.029144391,0.065168838,Earth,False,24.8,False
3550086,(2010 UV7),0.092162655,0.206081961,Earth,False,22.3,False
3573147,(2010 UX95),0.366906138,0.820427065,Earth,False,19.3,False
3648764,(2013 TC4),0.080270317,0.179489885,Earth,False,22.6,False
3548529,(2010 TG54),0.012721988,0.02844723,Earth,False,26.6,False
3548530,(2010 TH54),0.04411182,0.098637028,Earth,False,23.9,False
3552576,(2010 WH3),0.192555078,0.430566244,Earth,False,20.7,False
3759693,(2016 RQ41),0.2658,0.594346868,Earth,False,20.0,False
54201805,(2021 SX3),0.12839703,0.287104486,Earth,False,21.58,True
3549619,(2010 UE),0.003195619,0.007145621,Earth,False,29.6,False
2246138,246138 (2007 OG3),0.643509521,1.438931032,Earth,False,18.08,False
3548242,(2010 TS19),0.018388867,0.041118757,Earth,False,25.8,False
3548890,(2010 TK55),0.046190746,0.103285648,Earth,False,23.8,False
3548893,(2010 TO55),0.013321557,0.029787906,Earth,False,26.5,False
3550229,(2010 VU),0.027832677,0.062235757,Earth,False,24.9,False
3548892,(2010 TN55),0.011080388,0.024776501,Earth,False,26.9,False
3580964,(2011 TO),0.012839703,0.028710449,Earth,False,26.58,False
3685810,(2014 QB433),0.088014652,0.196806745,Earth,False,22.4,False
3691159,(2014 SX261),0.08405334,0.187948982,Earth,False,22.5,False
2143381,143381 (2003 BC21),1.52249185,3.404395273,Earth,False,16.21,False
2395207,395207 (2010 HQ80),0.310852938,0.695088301,Earth,False,19.66,True
3550082,(2010 UQ7),0.253837029,0.567596853,Earth,False,20.1,True
2250706,250706 (2005 RR6),0.532788665,1.191351672,Earth,False,18.49,True
3549695,(2010 UO),0.014606796,0.03266179,Earth,False,26.3,False
3550090,(2010 UZ7),0.029144391,0.065168838,Earth,False,24.8,False
54065904,(2020 TU5),0.22108281,0.494356193,Earth,False,20.4,True
2249615,249615 (1999 TB5),0.437074004,0.977327184,Earth,False,18.92,False
3545974,(2010 RN80),0.253837029,0.567596853,Earth,False,20.1,False
3548080,(2010 TJ7),0.309424699,0.69189466,Earth,False,19.67,False
3548665,(2010 TV54),0.019255508,0.043056624,Earth,False,25.7,False
3789549,(2010 TE193),0.009650615,0.021579431,Earth,False,27.2,False
3599543,(2012 DQ8),0.146067964,0.326617897,Earth,False,21.3,False
3550231,(2010 VY),0.027832677,0.062235757,Earth,False,24.9,False
3550087,(2010 UW7),0.042126461,0.094197631,Earth,False,24.0,False
3551408,(2010 VF139),0.046190746,0.103285648,Earth,False,23.8,False
3626085,(2013 CR35),0.088014652,0.196806745,Earth,False,22.4,False
3648876,(2013 TH6),0.018388867,0.041118757,Earth,False,25.8,False
3825235,(2018 LQ5),0.027832677,0.062235757,Earth,False,24.9,False
3548886,(2010 TD55),0.060891262,0.136157002,Earth,False,23.2,False
3549565,(2010 TN167),0.010105434,0.022596438,Earth,False,27.1,False
3550136,(2010 VM),0.016016034,0.03581294,Earth,False,26.1,False
3617074,(2012 VA26),0.012721988,0.02844723,Earth,False,26.6,False
3634905,(2013 HO),0.017561232,0.039268108,Earth,False,25.9,False
3831464,(2018 TP2),0.066765941,0.149293183,Earth,False,23.0,False
3546778,(2010 ST3),0.025383703,0.056759685,Earth,False,25.1,False
3549566,(2010 UB),0.02446555,0.054706632,Earth,False,25.18,False
3550131,(2010 VG),0.04411182,0.098637028,Earth,False,23.9,False
3558373,(2011 EB7),0.175612319,0.392681082,Earth,False,20.9,False
54217988,(2021 VY7),0.003536348,0.007907514,Earth,False,29.38,False
3556018,(2011 BP40),0.019255508,0.043056624,Earth,False,25.7,False
2100926,100926 (1998 MQ),1.243240006,2.779969165,Earth,False,16.65,False
3546742,(2010 RG137),0.167708462,0.375007522,Earth,False,21.0,False
3989142,(2020 BA6),0.038419789,0.08590926,Earth,False,24.2,False
3550076,(2010 UO7),0.048367649,0.108153351,Earth,False,23.7,False
3550612,(2010 VT21),0.009216266,0.020608196,Earth,False,27.3,False
3551525,(2010 VA140),0.017561232,0.039268108,Earth,False,25.9,False
3735607,(2015 WF13),0.060891262,0.136157002,Earth,False,23.2,False
2241370,241370 (2008 LW8),0.872077289,1.9500241,Earth,False,17.42,False
3384406,(2007 RU17),0.63760979,1.425738833,Earth,False,18.1,True
3548661,(2010 TQ54),0.035039264,0.078350176,Earth,False,24.4,False
3550043,(2010 UZ6),0.013949382,0.031191767,Earth,False,26.4,False
3551405,(2010 VD99),0.031956189,0.07145621,Earth,False,24.6,False
3617715,(2012 VU76),0.019255508,0.043056624,Earth,False,25.7,False
3549562,(2010 TK167),0.063760979,0.142573883,Earth,False,23.1,False
3550074,(2010 UL7),0.127219879,0.284472297,Earth,False,21.6,False
3547936,(2010 TM4),0.080270317,0.179489885,Earth,False,22.6,False
3549679,(2010 UM),0.096506147,0.215794305,Earth,False,22.2,False
54054739,(2020 TA),0.021113245,0.04721065,Earth,False,25.5,False
3550083,(2010 UR7),0.008801465,0.019680675,Earth,False,27.4,False
3550130,(2010 VF),0.020162992,0.045085821,Earth,False,25.6,False
3623526,(2013 AP20),0.008027032,0.017948989,Earth,False,27.6,False
2523826,523826 (1990 UP),0.225193047,0.50354696,Earth,False,20.36,False
3092181,(1998 KH),0.384197891,0.859092601,Earth,False,19.2,False
3547769,(2010 SC17),0.076657557,0.171411509,Earth,False,22.7,False
3550044,(2010 UA7),0.058150704,0.130028927,Earth,False,23.3,False
54092912,(2020 WC3),0.085616009,0.191443215,Earth,False,22.46,False
3548882,(2010 TY54),0.127219879,0.284472297,Earth,False,21.6,False
3550075,(2010 UM7),0.008027032,0.017948989,Earth,False,27.6,False
3550885,(2010 VA40),0.014606796,0.03266179,Earth,False,26.3,False
3691377,(2014 SL303),0.242412481,0.542050786,Earth,False,20.2,False
3551166,(2010 VO98),0.023150212,0.051765448,Earth,False,25.3,False
3735631,(2015 XP),0.018388867,0.041118757,Earth,False,25.8,False
2515082,515082 (2010 TM3),0.201629919,0.450858206,Earth,False,20.6,False
3550140,(2010 VR),0.033462237,0.074823838,Earth,False,24.5,False
3550610,(2010 VR21),0.00374589,0.008376064,Earth,False,29.255,False
3551326,(2010 VV98),0.031956189,0.07145621,Earth,False,24.6,False
54192204,(2021 RU1),0.010978803,0.024549349,Earth,False,26.92,False
3617078,(2012 VE26),0.005553349,0.012417666,Earth,False,28.4,False
54216274,(2021 UA12),0.005064715,0.011325046,Earth,False,28.6,False
3035252,(2000 KA),0.121494041,0.271668934,Earth,False,21.7,True
3534716,(2010 LO97),0.483676488,1.081533507,Earth,False,18.7,False
3547676,(2010 SS16),0.055533491,0.124176661,Earth,False,23.4,False
3550465,(2010 VU11),0.029144391,0.065168838,Earth,False,24.8,False
3550892,(2010 VS71),0.048367649,0.108153351,Earth,False,23.7,False
3789472,(2017 WK1),0.010581689,0.023661375,Earth,False,27.0,False
54088811,(2020 WL),0.033462237,0.074823838,Earth,False,24.5,False
3555165,(2011 AT26),0.127219879,0.284472297,Earth,False,21.6,True
3558897,(2011 EL17),0.011080388,0.024776501,Earth,False,26.9,False
3616347,(2012 VG5),0.029144391,0.065168838,Earth,False,24.8,False
3616818,(2012 VZ19),0.020162992,0.045085821,Earth,False,25.6,False
3653909,(2013 WX43),0.080270317,0.179489885,Earth,False,22.6,False
3548884,(2010 TA55),0.102460148,0.229107855,Earth,False,22.07,False
3550607,(2010 VO21),0.004836765,0.010815335,Earth,False,28.7,False
3550609,(2010 VQ21),0.096062742,0.21480282,Earth,False,22.21,False
3551524,(2010 VY139),0.201629919,0.450858206,Earth,False,20.6,False
3558375,(2011 EL11),0.286124454,0.639793729,Earth,False,19.84,True
3747495,(2016 EE195),0.012149404,0.027166893,Earth,False,26.7,False
54217193,(2021 VQ4),0.074568426,0.16674007,Earth,False,22.76,False
2337119,337119 (1999 TK12),0.504144434,1.127301225,Earth,False,18.61,False
3546776,(2010 SR3),0.110803882,0.247765013,Earth,False,21.9,False
3549032,(2010 TM55),0.073207399,0.163696721,Earth,False,22.8,False
3550132,(2010 VH),0.010105434,0.022596438,Earth,False,27.1,False
3666684,(2014 FP38),0.030517923,0.068240151,Earth,False,24.7,False
2441952,441952 (2010 LR68),0.557898221,1.247498347,Earth,False,18.39,False
3550046,(2010 UC7),0.030800302,0.068871569,Earth,False,24.68,False
54212924,(2021 UJ2),0.015507971,0.034676877,Earth,False,26.17,False
54216373,(2021 VX3),0.019344387,0.043255365,Earth,False,25.69,False
3550886,(2010 VB40),0.030517923,0.068240151,Earth,False,24.7,False
3841547,(2019 HR2),0.004212646,0.009419763,Earth,False,29.0,False
3552292,(2010 RF181),0.192555078,0.430566244,Earth,False,20.7,True
3550887,(2010 VC40),0.042126461,0.094197631,Earth,False,24.0,False
3551062,(2010 VY71),0.033462237,0.074823838,Earth,False,24.5,False
3551329,(2010 VB99),0.139493823,0.311917671,Earth,False,21.4,False
3552163,(2010 WB),0.040230458,0.089958039,Earth,False,24.1,False
3835972,(2018 VJ1),0.038419789,0.08590926,Earth,False,24.2,False
54106087,(2021 BD),0.011080388,0.024776501,Earth,False,26.9,False
3552161,(2010 WA),0.002658,0.005943469,Earth,False,30.0,False
2189011,189011 Ogmios (1997 NJ6),0.406027058,0.907904103,Earth,False,19.08,False
3549922,(2010 TC47),0.22108281,0.494356193,Earth,False,20.4,False
2453687,453687 (2010 VY190),0.384197891,0.859092601,Earth,False,19.2,False
3612168,(2012 UU9),0.04411182,0.098637028,Earth,False,23.9,False
2513572,513572 (2010 VX39),0.40230458,0.899580388,Earth,False,19.1,False
3548885,(2010 TC55),0.242412481,0.542050786,Earth,False,20.2,False
3551476,(2010 VM139),0.022108281,0.049435619,Earth,False,25.4,False
3551478,(2010 VO139),0.01348823,0.0301606,Earth,False,26.473,False
3551522,(2010 VW139),0.035039264,0.078350176,Earth,False,24.4,False
3638379,(2013 JK22),0.231502122,0.517654482,Earth,False,20.3,False
3720362,(2015 KZ121),0.022519305,0.050354696,Earth,False,25.36,False
3873197,(2019 SB10),0.073207399,0.163696721,Earth,False,22.8,False
3550077,(2010 UP7),0.018388867,0.041118757,Earth,False,25.8,False
3550306,(2010 VL1),0.22108281,0.494356193,Earth,False,20.4,False
3550613,(2010 VU21),0.027832677,0.062235757,Earth,False,24.9,False
3551328,(2010 VA99),0.069912523,0.156329154,Earth,False,22.9,False
3552162,(2010 VW194),0.013321557,0.029787906,Earth,False,26.5,False
3553986,(2010 XP69),0.139493823,0.311917671,Earth,False,21.4,True
3733298,(2015 VX2),0.036690614,0.082042707,Earth,False,24.3,False
3551520,(2010 VP139),0.003838442,0.008583017,Earth,False,29.202,False
3909261,(2019 XO2),0.160160338,0.358129403,Earth,False,21.1,True
3781047,(2017 QG18),0.010581689,0.023661375,Earth,False,27.0,False
3550115,(2010 UE8),0.02658,0.059434687,Earth,False,25.0,False
3551167,(2010 VP98),0.035039264,0.078350176,Earth,False,24.4,False
3551477,(2010 VN139),0.035039264,0.078350176,Earth,False,24.4,False
3892703,(2019 VU3),0.010581689,0.023661375,Earth,False,27.0,False
3552670,(2010 XF),0.02658,0.059434687,Earth,False,25.0,False
3553057,(2010 XO10),0.22108281,0.494356193,Earth,False,20.4,False
3547588,(2010 SD13),0.46190746,1.032856481,Earth,False,18.8,False
3005831,(1992 JD),0.02658,0.059434687,Earth,False,25.0,False
3552665,(2010 WD9),0.048367649,0.108153351,Earth,False,23.7,False
3552687,(2010 XL),0.046190746,0.103285648,Earth,False,23.8,False
2005869,5869 Tanith (1988 VN4),0.96506147,2.157943048,Earth,False,17.2,False
3552693,(2010 XR),0.011080388,0.024776501,Earth,False,26.9,False
3553286,(2010 XF25),0.040230458,0.089958039,Earth,False,24.1,False
3552776,(2010 XA1),0.053034072,0.118587791,Earth,False,23.5,False
3553587,(2010 XP56),0.058150704,0.130028927,Earth,False,23.3,False
3550138,(2010 VP),0.048367649,0.108153351,Earth,False,23.7,False
3551407,(2010 VE139),0.10012787,0.223892723,Earth,False,22.12,False
3631991,(2013 EQ41),0.021113245,0.04721065,Earth,False,25.5,False
3788009,(2017 UR4),0.201629919,0.450858206,Earth,False,20.6,True
3552667,(2010 XA),0.022108281,0.049435619,Earth,False,25.4,False
3553154,(2010 XH11),0.057883526,0.129431498,Earth,False,23.31,False
3795035,(2017 YQ3),0.201629919,0.450858206,Earth,False,20.6,False
54212936,(2021 UT2),0.021308603,0.047647485,Earth,False,25.48,False
2499672,499672 (2010 VK188),0.506471459,1.132504611,Earth,False,18.6,False
3552669,(2010 XE),0.023150212,0.051765448,Earth,False,25.3,False
3552771,(2010 XV),0.050647146,0.113250461,Earth,False,23.6,False
3552773,(2010 XX),0.009650615,0.021579431,Earth,False,27.2,False
3780669,(2017 PL26),0.096506147,0.215794305,Earth,False,22.2,False
3552663,(2010 WB9),0.042126461,0.094197631,Earth,False,24.0,False
3552779,(2010 XH3),0.048367649,0.108153351,Earth,False,23.7,False
3553151,(2010 XE11),0.066765941,0.149293183,Earth,False,23.0,False
3553585,(2010 XN56),0.031956189,0.07145621,Earth,False,24.6,False
3550891,(2010 VN65),0.242412481,0.542050786,Earth,False,20.2,False
3553546,(2010 XJ52),0.024241248,0.054205079,Earth,False,25.2,False
3552668,(2010 XB),0.003195619,0.007145621,Earth,False,29.6,False
3555045,(2010 YD3),0.2658,0.594346868,Earth,False,20.0,False
3840125,(2019 FE),0.040230458,0.089958039,Earth,False,24.1,False
2529668,529668 (2010 JL33),0.763053479,1.706239449,Earth,False,17.71,True
3552533,(2010 WG1),0.066765941,0.149293183,Earth,False,23.0,False
3692748,(2014 TJ17),0.027832677,0.062235757,Earth,False,24.9,False
3766326,(2017 AZ3),0.002658,0.005943469,Earth,False,30.0,False
3550889,(2010 SC41),0.305179233,0.682401509,Earth,False,19.7,True
3552688,(2010 XM),0.033462237,0.074823838,Earth,False,24.5,False
3698474,(2014 WC201),0.015295194,0.034201093,Earth,False,26.2,False
3798990,(2018 BB7),0.175612319,0.392681082,Earth,False,20.9,False
3552682,(2010 XC),0.004591504,0.010266915,Earth,False,28.813,False
3552774,(2010 XY),0.036690614,0.082042707,Earth,False,24.3,False
3553060,(2010 XT10),0.013321557,0.029787906,Earth,False,26.5,False
3653969,(2013 WR45),0.019255508,0.043056624,Earth,False,25.7,False
3552686,(2010 XK),0.073207399,0.163696721,Earth,False,22.8,False
3552690,(2010 XO),0.015665887,0.035029987,Earth,False,26.148,False
3553664,(2010 XV58),0.023150212,0.051765448,Earth,False,25.3,False
3608786,(2012 SM8),0.014606796,0.03266179,Earth,False,26.3,False
3789666,(2017 WH14),0.65246163,1.458948557,Earth,False,18.05,False
54017610,(2020 MK2),0.060891262,0.136157002,Earth,False,23.2,False
2017181,17181 (1999 UM3),1.272198785,2.844722965,Earth,False,16.6,False
2429382,429382 (2010 NW117),0.568270323,1.270691073,Earth,False,18.35,False
3552692,(2010 XQ),0.024185495,0.05408041,Earth,False,25.205,False
3553281,(2010 XA25),0.011602591,0.025944182,Earth,False,26.8,False
3699887,(2014 WT365),0.183888672,0.411187571,Earth,False,20.8,False
3734643,(2015 VA106),0.076657557,0.171411509,Earth,False,22.7,False
54215200,(2021 UG8),0.088420909,0.197715164,Earth,False,22.39,False
3024714,(1999 XK136),0.2053785,0.459240286,Earth,False,20.56,True
3553288,(2010 XN25),0.02658,0.059434687,Earth,False,25.0,False
3825016,(2018 KE2),0.018388867,0.041118757,Earth,False,25.8,False
2513163,513163 (2003 YT124),0.201629919,0.450858206,Earth,False,20.6,False
54226120,(2021 XV),0.00253837,0.005675969,Earth,False,30.1,False
3550088,(2010 UX7),0.160160338,0.358129403,Earth,False,21.1,False
3550233,(2010 VZ),0.366906138,0.820427065,Earth,False,19.3,True
3553702,(2010 XG64),0.006949523,0.015539605,Earth,False,27.913,False
3634440,(2013 GA55),0.008027032,0.017948989,Earth,False,27.6,False
3666431,(2014 FZ6),0.030517923,0.068240151,Earth,False,24.7,False
