id,relative_velocity,miss_distance
3752157,17205.33958,808567.8705
3752156,41782.53365,33489979.25
3752156,41999.24352,4748265.356
3752156,30647.34089,73651934.61
3752156,46203.79784,35838755.56
3752155,76313.70793,38031128.04
3752106,90301.64192,41678777.06
3752106,57702.89512,7547270.197
3752106,46713.47722,35851093.0
3752105,23329.05427,29807360.34
3752105,44040.91634,40373222.19
3752105,29381.42275,43018141.61
3752105,49069.94737,37440460.41
3752105,70435.54462,74590378.26
3752105,31326.70926,31175385.11
3752105,27328.24489,1787528.972
3752100,72373.22119,47327096.4
3752100,53865.60313,48502574.08
3752100,59371.49581,25882902.87
3752100,90188.67137,68172492.71
3752099,151407.9251,73090071.72
3752099,99052.3117,7644602.774
3752099,108315.0625,32994272.7
3752098,21547.88298,6760578.037
3752097,24296.03728,44245117.16
3752097,24633.45397,70171003.42
3752080,28507.74038,4063915.972
3752079,75400.31623,43282868.15
3752079,44463.2005,2493962.561
3752079,53904.91874,13106713.05
3752078,38825.16266,33017811.53
3752078,20589.75547,11013265.64
3752035,17860.94405,40424829.27
3752035,53691.89954,64444780.85
3752035,12658.65017,29196452.21
3752035,28862.48076,29208512.5
3752035,8266.156269,5961566.913
3752035,36945.68185,42527644.26
3752035,13049.41695,34953674.47
3752034,79337.22781,53985197.04
3752034,55516.4766,70814780.53
3752019,31382.85859,2573319.34
3752018,35557.32745,5422332.055
3752017,87060.63691,64969786.9
3752017,77333.22911,51274803.65
3752017,67494.27778,37405418.32
3752017,58054.45182,24255955.53
3752017,49384.21068,12107489.82
3752017,48593.48535,11100397.82
3752017,41645.58513,1585089.095
3752017,41659.55582,1698722.335
3752017,56988.86952,22719207.62
3752017,66206.5549,35778821.74
3752015,46414.39633,72800909.23
3752014,39012.55835,29981066.79
3752014,29462.81434,5828393.812
3752013,152474.0629,57610983.95
3752013,122540.5905,17318897.75
3752013,96248.92696,19999926.55
3752013,63571.95137,66504988.59
3752012,43429.58527,31118440.32
3752012,28607.13499,45565857.56
3752012,33886.76611,19084136.47
3752012,19883.0204,40278128.9
3752012,25288.72111,8978028.788
3752012,20018.41648,5083715.182
3752012,18971.91299,3991668.085
3752012,18239.74472,5992829.367
3752012,17979.77674,5979132.56
3752012,21346.31612,3736652.695
3752011,32761.84342,73895020.39
3752011,34401.90958,7501059.325
3752011,44769.90223,17435280.06
3752011,47598.60721,22388152.76
3752011,32726.73369,71963872.94
3752011,32057.44979,3288716.041
3752011,63719.8167,44310307.44
3752010,21231.84169,51103095.26
3752010,21807.38886,57185285.78
3752009,28169.51728,53687745.56
3752009,23091.77866,23657307.17
3752009,21995.63894,72367758.46
3752009,28774.74505,57981674.53
3752009,24332.33676,23195167.11
3752009,20195.0565,70225843.99
3751950,114352.2307,61102138.56
3751950,71180.82066,591520.2105
3751949,22175.61774,33595773.01
3751828,47162.58133,44829831.54
3751828,48598.50287,41598995.87
3751828,51738.81597,3222691.021
3751828,65757.62467,38372302.72
3751828,49240.85927,5147157.53
3751828,70610.1167,45185020.3
3751827,54751.43301,38771635.13
3751827,41262.23279,59058873.66
3751827,42835.64502,68782979.36
3751827,44977.19666,8511343.512
3751827,36411.90602,59842006.68
3751827,43733.51851,64545133.27
3751827,32141.55236,74147013.65
3751827,50480.73808,38721741.65
3751826,59850.20056,21362516.98
3751826,40871.21624,67060938.72
3751826,53147.83473,60121908.8
3751826,46458.4089,28361387.94
3751826,41664.54975,71134756.38
3751826,54940.20825,59387364.24
3751826,50210.60524,26398219.85
3751826,52588.00105,15573029.6
3751825,29118.53535,11287397.65
3751824,35373.29423,9753173.742
3751824,61327.86777,50832937.26
3751824,25480.39129,56170279.79
3751824,30368.55276,3889650.311
3751824,63517.22506,53695187.85
3751823,78478.87332,13026256.55
3751822,47655.50174,2176221.652
3751821,20291.9666,16724431.3
3751820,83488.53262,73160035.9
3751820,46065.71046,38475003.82
3751820,43094.15341,28497328.45
3751820,42889.93527,31835226.38
3751819,31997.49712,25458112.24
3751819,15911.04229,1209137.71
3751815,39237.2511,33261662.67
3751815,73364.92836,25035271.22
3751815,48170.30111,18434326.39
3751815,57879.17539,7518144.464
3751815,62945.80911,19222235.8
3751815,45049.05591,17395393.14
3751815,97063.74328,56843365.86
3751815,79705.58561,36287406.56
3751815,39670.79133,34741142.09
3751815,41257.26249,45515700.54
3751815,38051.06247,64420084.77
3751813,64779.75772,40406164.08
3751813,17604.48087,73201208.36
3751813,35408.02143,16543476.55
3751727,22802.41819,57621598.32
3751727,19452.89545,53194826.76
3751727,14580.25545,48220658.61
3751727,5672.762962,42235814.57
3751727,26674.50376,42453481.4
3751727,19453.77711,19401427.27
3751727,23117.22617,29448327.63
3751727,17449.57163,15519527.42
3751726,22086.95932,30266687.58
3751725,104789.1879,71138338.6
3751725,79594.33946,49305521.44
3751725,111620.4569,72166061.71
3751531,108477.3215,67840014.78
3751531,100391.1756,57903909.1
3751531,92193.10167,48159386.66
3751531,84302.8842,38941255.93
3751531,76396.54599,30684449.9
3751531,68912.0563,24470559.4
3751531,45713.23745,44787551.31
3751531,46053.94996,51670169.0
3751531,36008.23197,64433223.25
3751531,46991.55371,57853744.94
3751531,61704.13248,21971134.05
3751531,55199.05371,24251493.5
3751531,49984.57597,30068048.18
3751531,46755.61047,37377313.61
3751531,52733.72261,69652009.2
3751531,48055.10439,63267063.54
3751531,62444.09689,73167499.56
3751531,49017.74243,67959428.51
3751531,49824.62319,71963371.33
3751530,20944.80359,58831504.66
3751530,16758.34072,51073620.35
3751530,48447.37317,60363394.11
3751530,11045.99102,41910407.98
3751530,35904.94423,42451579.34
3751530,23889.25953,25569249.78
3751530,9284.350726,7686051.677
3751530,12638.19663,13697596.49
3751530,13971.98929,12154801.81
3751530,23615.57587,27960675.31
3751529,7853.295466,55978457.55
3751529,13590.14495,69437809.82
3751529,9192.845657,43472390.65
3751529,11830.10643,39102762.98
3751528,37359.64702,8655056.187
3751527,22772.01383,1703752.818
3751526,29858.59632,4871544.936
3751525,20155.28491,31560672.82
3751200,34933.49448,6676763.273
3751199,81125.99335,329454.4673
3751198,43826.07713,60933305.73
3751197,99310.83204,37434809.64
3751197,102694.7872,40764512.28
3751197,83587.95158,63710995.33
3751195,88408.82047,7773753.623
3750679,40819.33714,12029804.6
3750679,32400.98611,8244857.346
3750679,23972.79986,16364724.49
3750679,28583.83682,41753975.18
3750679,26642.93042,37078642.68
3750679,39302.91326,8247177.968
3750679,49493.31732,21459620.35
3750679,60014.57584,35555866.79
3750679,23806.88941,29980643.29
3750679,22569.19214,19403052.64
3750679,30143.9642,7173452.915
3750679,70612.20593,49764784.71
3750679,81279.478,63922967.45
3750678,41233.00999,72962496.23
3750678,47586.69058,32201691.2
3750678,67949.48575,38822457.34
3750678,50639.57435,51546066.54
3750678,37722.09108,59386691.23
3750678,49884.01685,39494659.97
3750677,66589.55812,31783150.63
3750677,50298.99894,41236841.64
3750677,43404.16503,33139061.8
3750677,92057.69317,60791848.99
3750676,56334.82489,67090909.89
3750676,43588.49214,49355520.71
3750676,9040.308918,13991764.41
3750676,8048.304332,11084278.58
3750676,9664.553142,11504724.49
3750676,9908.014703,6419483.719
3750676,30931.03904,31647421.32
3750676,18764.39049,14487746.54
3750676,8930.431888,3079472.319
3750676,22056.1705,20819051.93
3750676,35853.88452,39975794.18
3750676,49870.22044,59582808.16
3750675,30479.4456,7844772.818
3750674,69945.1881,68191911.13
3750674,44570.61456,47594793.18
3750674,38687.04889,13204653.01
3750674,44312.96351,33456836.39
3750674,38846.25053,26540590.45
3750674,43606.05897,21386185.03
3750674,40780.97095,41564718.63
3750674,58417.04792,49250335.94
3750674,48617.24962,30968799.52
3750674,41809.85092,15178901.92
3750674,44993.61854,19501249.05
3750674,42641.11149,55930135.98
3750674,49151.86818,30620655.17
3750674,55867.48953,46533708.16
3750673,40899.09397,26869287.63
3750673,44577.74439,23272128.17
3750672,70818.69503,65302143.03
3750672,28196.47929,65702102.38
3750672,52025.68927,40904626.98
3750672,26017.56564,43969830.96
3750672,35949.15838,27490503.24
3750672,30014.13448,22250588.3
3750672,27427.77268,35411268.51
3750672,42119.56657,19741335.1
3750672,28389.77395,52149954.86
3750671,88327.65074,68531772.57
3750671,83500.53667,47704308.56
3750671,112488.4173,57936153.9
3750671,69311.22811,34066942.1
3750671,135558.5863,67834302.04
3750671,100355.7919,20730240.39
3750670,22689.49618,44538803.75
3750670,27706.59644,4175441.723
3750669,39395.87227,61047720.02
3750669,23128.16325,55044936.87
3750669,38819.82139,53116833.99
3750669,37224.75034,45665772.99
3750669,35593.62951,39063052.03
3750669,34172.57497,33585610.14
3750669,32329.54957,27572875.24
3750669,33099.20127,29619884.68
3750669,31839.93047,27656381.85
3750666,40450.39605,199488.5053
3750665,56989.71347,9736445.02
3750665,70396.68403,38209658.15
3750665,40528.27402,26134930.32
3750665,95375.81126,70130751.28
3750664,38312.56745,43629041.96
3750663,76833.18274,40592410.69
3750663,50054.23348,57213.21171
3750662,54701.48388,331932.197
3750661,13383.04162,40711437.2
3750661,20694.01948,5257869.737
3750660,78785.2286,6834660.997
3750659,40738.97981,2009237.667
3750658,23081.76946,15263278.07
3749351,91516.08451,48489962.45
3749351,70213.47683,4971135.545
3749350,30316.60707,6979975.207
3749349,40630.35135,9195693.704
3749348,67133.40269,74239889.33
3749348,21324.15491,74573683.0
3749348,39268.11097,34493208.81
3749348,16257.22421,6414264.623
3749347,89698.0383,389007.0606
3749346,15968.02037,26424513.98
3749346,31815.88338,31917785.41
3749346,58999.96733,73272733.18
3749346,14968.6437,39401403.83
3749346,19409.04127,19701684.63
3749346,13367.86757,17236458.58
3749345,49477.4234,53213633.22
3749345,24573.99959,56139789.38
3749345,56191.4055,59809742.64
3749345,22381.39403,49376101.5
3749345,10663.84203,26918346.66
3749345,17103.03867,3479358.72
3749345,21538.54872,17348984.15
3749075,20328.68445,3017453.859
3749074,38165.73398,64821212.58
3749074,35779.5456,63886333.6
3749074,30396.24586,64712242.37
3749074,42803.83276,47760021.71
3749074,35276.60243,29020105.69
3749074,36028.1148,23627440.88
3749074,37712.57651,54594548.96
3749073,17061.89574,74278569.77
3749073,3183.674495,47288182.84
3749073,3923.996826,39821445.74
3749072,69751.06601,68784324.0
3749072,45436.11442,35924657.36
3749072,40525.14994,25351668.89
3749072,63755.30944,58974956.5
3749072,26730.54768,14712043.97
3749072,26251.37293,29003128.97
3749072,20498.80293,31894242.55
3749072,21986.93598,37206830.77
3749072,22854.99294,9548528.837
3749071,31677.88059,7132635.42
3749071,71547.93232,55193979.06
3749071,40054.44665,46528713.02
3749071,27969.88819,36951717.08
3749071,33943.11312,51073047.02
3749071,70420.88727,48973640.45
3749071,30192.97925,22429019.3
3749071,47092.78086,57048240.92
3749071,35842.7741,1663556.439
3749070,107207.2752,48509827.48
3749070,138844.165,4262020.892
3749069,43917.63606,8081800.784
3749068,34149.9706,15436326.15
3749067,22538.37999,12934374.59
3749066,77308.4722,69342276.85
3749066,28852.64809,1308234.705
3749066,20534.94281,59930831.03
3749066,25676.62215,73143836.71
3749066,80732.02738,73625421.06
3749066,43053.66501,22914021.78
3749065,61098.18903,59860471.07
3749065,36128.32112,9540674.141
3749064,17719.59991,20275655.91
3749063,17803.39593,29165377.54
3749062,112415.7947,28653777.37
3749034,49854.77324,53188067.17
3749034,28494.32383,27489974.9
3749034,22136.32606,8237670.111
3749034,70229.57745,74160061.14
3749034,67243.42798,70019582.89
3749034,52388.56469,56176455.43
3749034,28058.61731,26794301.32
3749034,21717.93395,9888338.604
3749033,33221.03593,4854211.435
3749032,37130.76032,27013562.25
3749032,33446.09224,18034284.2
3749032,31735.22817,13675273.51
3749031,27019.35048,10195841.15
3749031,79894.34673,65433969.62
3749031,11923.48083,66034008.32
3749031,33778.37941,1179125.28
3749031,55459.91632,30821491.33
3749031,87123.31598,74536264.78
3749030,43292.71859,26513143.51
3749030,50936.6915,47554127.47
3749029,9234.834576,71977162.7
3749029,9526.968351,36468272.82
3749028,30341.16589,6215823.901
3749027,50872.66031,31483263.01
3749027,30906.20111,74669314.03
3749027,30085.9298,72999089.04
3749027,45703.67788,25425665.1
3749027,24877.63408,61318339.37
3749027,27511.89654,1704908.222
3749026,46899.71483,1772770.887
3749025,24896.48683,23129638.82
3749024,20866.53434,13145679.41
3749023,10485.28646,34974811.01
3749022,20419.80183,38618127.65
3748659,50618.413,52008343.42
3748659,53118.36059,21461995.66
3748659,48283.54351,67593270.33
3748568,77900.12199,55058700.1
3748568,37094.91279,4985667.646
3748567,91590.77336,57133381.74
3748567,63379.69599,38642186.8
3748567,65910.22652,37471333.16
3748567,67225.40143,34362498.33
3748566,63186.07101,60962442.29
3748566,19455.0648,824676.0306
3748565,70466.65935,8335878.719
3748564,12397.41595,34025564.97
3748563,29477.52546,4316536.824
3748562,78640.83365,71942359.84
3748562,57832.3183,58127982.64
3748562,65168.08771,39382745.58
3748562,65510.66992,64249622.23
3748562,78023.31857,22271867.86
3748561,43917.31361,39638333.25
3748561,42449.00215,37221391.93
3748561,20257.96557,4683583.515
3748560,81917.82226,71875291.41
3748560,53132.60396,29916532.0
3748560,36326.96601,1098135.462
3748560,36191.87026,532160.0001
3748560,55799.77233,33805899.29
3748559,76355.26705,29466142.14
3748559,61623.5273,53259706.26
3748559,88645.74401,67542753.57
3748559,117912.1746,56652749.11
3748558,30089.79385,3392223.944
3748557,45633.075,14595853.35
3748556,33647.8471,14627317.43
3748556,67111.89316,31523900.72
3748556,35776.30376,62324826.36
3748556,48907.97019,53479385.38
3748556,38935.68564,70306849.58
3748556,36813.18579,43826202.78
3748556,29478.44324,45754554.93
3748556,92778.59047,66500014.36
3748556,37545.91859,8998968.78
3748556,63929.29509,27320103.26
3748555,60698.11137,35511827.59
3748555,56160.86899,46918692.37
3748555,52338.98107,30087994.42
3748555,56837.62295,5660278.658
3748555,76474.15587,55126851.01
3748554,16876.63383,10439808.41
3748553,25496.69543,74509952.59
3748553,37225.17724,1033830.159
3748552,21335.41699,40924173.13
3748552,16084.63437,29238562.13
3748552,22977.16721,46548262.77
3748551,44224.55638,269870.8923
3748550,28183.36689,4094225.263
3748549,65448.98521,58739103.1
3748549,112433.1936,28971423.87
3748549,147542.8742,73410224.11
3748549,102969.3357,33756854.75
3748549,74243.17141,40459424.88
3748548,17370.60956,4874982.501
3748547,49864.62862,43725082.39
3748547,25339.54471,71269377.79
3748547,27462.95515,8481287.131
3748547,58417.93458,55532856.52
3748546,30428.44192,13503766.94
3748546,18096.63494,72811894.93
3748546,44289.62613,25416591.17
3748545,68044.35767,38441415.63
3748545,76368.55503,46297009.91
3748545,39787.46044,35316634.53
3748545,55817.74844,50717761.49
3748545,36295.5958,72385779.91
3748545,56108.51561,54174390.46
3748545,39606.6324,71752227.41
3748545,30581.18428,43293932.51
3748545,31949.61084,43534713.68
3748544,62928.93635,47776645.78
3748520,14072.73488,5932963.695
3748519,36683.05005,33021257.41
3748519,42138.94947,30519856.23
3748518,21741.39454,36198021.32
3748517,71858.0892,65320054.5
3748517,59752.79288,49236572.44
3748517,42786.86173,53582373.1
3748517,43429.52309,28310386.62
3748517,38065.99538,51001714.76
3748517,28642.64343,10577389.71
3748517,30688.46298,46404957.74
3748517,20809.04128,40002361.86
3748517,20087.34894,8777968.744
3748517,19693.3871,11793596.1
3748516,29402.16321,2837103.843
3748515,29774.33131,5275232.036
3748506,43503.60088,58378012.54
3748505,18340.86838,13472175.65
3748498,40249.74144,8453293.555
3748498,41731.2173,67280966.0
3748498,37575.29623,52048976.43
3748498,41203.12941,4655736.261
3748498,41750.19025,68556847.38
3748497,61203.43464,70881934.32
3748497,40508.76097,18548807.6
3748497,68483.16453,52936110.53
3748496,86450.76712,54620610.5
3748496,41291.52775,6460212.023
3748496,75195.66242,74164685.66
3748496,34687.63382,18333634.39
3748496,95140.87448,65429318.81
3748496,51395.66412,62293857.94
3748496,36113.29919,42384364.36
3748496,60612.05077,68509428.04
3748496,78264.31499,43938644.79
3748496,74341.33513,73594367.83
3748496,32785.36479,26947310.34
3748496,47305.49017,2632748.619
3748496,33872.57087,52892342.1
3748496,34672.40655,37664582.17
3748495,86352.50373,61013617.97
3748495,48133.70728,5666803.473
3748495,42155.75411,62652042.42
3748495,37868.97504,51385607.79
3748495,57169.53589,56746754.15
3748495,49605.14167,38380981.88
3748495,82961.08607,56238948.15
3748495,45834.6092,6638101.065
3748495,66851.49783,51814434.85
3748494,35517.26954,908838.5057
3748493,54871.94147,634672.2247
3748493,67982.07535,19779485.08
3748492,81579.13486,63975503.36
3748492,42319.97061,11925118.41
3748492,19928.25294,56998573.77
3748492,30275.7751,10899520.66
3748492,31338.73916,30012817.93
3748492,37646.09049,314328.2228
3748491,10959.6466,9836948.13
3748491,48424.73765,48079843.96
3748491,19374.12641,26581216.07
3748491,38133.65626,35023738.97
3748491,54133.25519,54554334.67
3748491,16215.43471,376520.5752
3748490,19615.40492,34952780.8
3748489,32604.73882,28609336.94
3748489,40981.68501,16848631.05
3748489,48420.79112,6354449.561
3748489,51568.62014,2060788.091
3748489,45204.6245,10829491.79
3748488,57369.86018,9975093.251
3748487,89823.77795,70773204.11
3748487,78719.96204,55161008.68
3748487,67931.32335,40025885.89
3748487,57486.85203,25126424.41
3748487,32823.86072,22567025.87
3748487,47196.36726,10670812.0
3748487,39469.53555,696242.1901
3748487,40067.15402,13001709.01
3748486,48380.85457,3769113.817
3748485,29737.70175,28505720.61
3748485,29856.99367,71504029.33
3748485,27216.21539,71523385.1
3748485,17326.06417,10770393.06
3748485,27513.25678,66129230.89
3748484,52200.4716,56834719.9
3748484,15184.81657,60175241.64
3748484,12673.18066,5353136.339
3748484,12275.01876,52673631.43
3748484,43343.61599,44558090.76
3748483,59768.00341,27303372.64
3748482,31889.4783,18432629.95
3748482,63898.61018,36451259.53
3748482,55596.66873,34697830.54
3748481,26016.45664,28865652.37
3748481,19253.01665,22565960.09
3748481,22901.44337,24166980.23
3748481,27992.25962,26140539.77
3748481,67908.06821,70446832.37
3748481,39548.86162,33064357.23
3748481,19799.77574,13715732.38
3748481,55663.37684,57952587.51
3748480,78130.28859,59036686.01
3748480,66642.24189,64890670.18
3748480,64691.90301,66676742.54
3748479,41660.02129,35838364.21
3748479,46420.31643,42353707.95
3748479,69274.77525,72120872.53
3748479,25434.21267,13645261.56
3748479,19685.04602,27185617.62
3748479,11930.93846,12027070.98
3748478,43176.26279,3745050.685
3748477,15648.92841,34747200.59
3748477,25345.04599,25960473.16
3748477,26342.88201,55343448.71
3748477,25995.04528,54536274.86
3748477,25974.21277,26295371.97
3748477,16619.60436,36309113.28
3748477,29988.95943,64388961.25
3748477,29630.35149,1018073.27
3748477,30138.21972,64394450.13
3748477,30839.06163,1436490.793
3748476,47821.99728,2248132.107
3748473,59609.6574,5616369.588
3748472,14305.35718,6309365.639
3748472,11415.21819,9046176.347
3748472,11468.9186,16493119.9
3748472,12397.27658,16456794.89
3748472,13075.03755,19251380.85
3748472,14757.40942,18909196.39
3748472,14266.29673,21285044.99
3748472,16456.84387,20634533.55
3748472,15097.53822,22680068.48
3748472,17636.01714,21737198.33
3748472,15609.707,23491670.54
3748472,18305.63433,22294868.8
3748472,15822.02151,23744323.09
3748472,18342.31029,22346974.79
3748472,15734.34155,23443559.22
3748472,17810.21349,21885786.04
3748472,15352.00898,22610713.86
3748472,16751.47971,20848084.27
3748472,14626.15892,21151686.04
3748472,15062.78301,19173143.36
3748472,13907.60216,6253703.428
3748472,16113.12726,5055389.574
3748472,18645.41329,5792974.885
3748472,13537.12639,19045210.64
3748472,12541.50481,16756066.15
3748472,12073.19932,16244659.47
3748472,10447.97558,12806170.18
3748472,11296.56309,9010160.645
3748472,22800.57624,9948687.491
3748472,27866.20238,16487475.11
3748472,33632.22269,24098763.41
3748471,13067.13031,25327714.88
3748470,48220.96165,9498705.655
3748469,56566.60881,61355499.72
3748469,31868.44749,27870329.4
3748469,26403.20584,24162481.75
3748469,25402.83986,32658252.42
3748469,33320.07813,36385117.12
3748469,35252.0796,37475599.88
3748469,25600.8322,31437141.36
3748469,26452.81637,24041032.3
3748469,31939.36409,27132974.35
3748469,26317.45515,20196828.36
3748469,53123.65929,58684557.34
3748468,35608.57018,31239408.39
3748467,19049.16689,17444088.95
3748467,17867.06997,39678491.24
3748467,28299.00915,60179691.92
3748467,58936.7975,50525965.62
3748467,22237.77922,47814669.53
3748467,18039.50863,7377549.139
3748467,27874.79861,59462625.36
3748466,59532.75742,34031401.43
3748460,38446.94453,10823847.54
3748459,25716.74461,10743924.35
3748457,70306.29225,72425530.41
3748457,91389.67266,47169550.45
3748457,71218.94042,62131203.3
3748457,74851.79408,66601193.41
3748457,78963.93979,4931770.69
3748456,97194.14032,44934892.91
3748456,64999.08617,474400.5467
3748455,35855.86018,50453168.69
3748455,35918.89252,56555943.94
3748455,38389.8515,52584232.1
3748455,38985.64852,36141896.58
3748455,36441.11239,49431265.0
3748455,34883.38849,59522315.24
3748418,41780.20221,39880204.32
3748418,29607.66106,72100268.32
3748418,20975.47378,3675963.023
3748406,31354.52029,3024730.015
3748365,65949.02436,21858115.06
3748365,78854.02259,43192450.57
3748365,58011.51605,10386393.95
3748365,86034.47551,53295172.14
3748365,51617.73196,5314417.523
3748365,93504.57842,63856865.83
3748365,44761.93887,14059497.29
3748364,108208.5316,70785993.13
3748364,113320.0965,33867094.26
3748364,64964.41098,73176226.71
3748364,100475.8395,72269797.36
3748364,94492.07211,15577216.57
3748363,20439.95676,17464239.41
3748362,87299.46326,70514667.27
3748362,79866.40897,59436493.35
3748362,72271.45715,48269535.08
3748362,65129.39385,37481682.11
3748362,58778.3192,28219236.5
3748362,52398.76435,19538590.34
3748362,27364.23389,57622795.25
3748362,38500.036,15987544.43
3748362,30167.76418,69048882.59
3748362,47133.30633,13832854.23
3748362,28743.7228,63425408.37
3748362,42683.81119,12717736.35
3748362,26125.88085,51677526.92
3748362,34619.77439,21940343.75
3748362,25508.61868,45794680.59
3748362,31376.80008,28558088.32
3748361,50711.27948,52895591.63
3748361,27227.46277,69720801.94
3748361,68784.38662,72632685.02
3748361,22465.14015,4124090.713
3748338,28024.25404,3873870.473
3748337,111444.9183,8317167.018
3748336,55506.48455,7505156.975
3748335,86499.43613,70534243.98
3748335,51272.63079,21395449.68
3748335,60652.27292,34394198.15
3748335,77373.4738,57813425.83
3748335,27223.37533,22216988.69
3748335,27155.2099,69541289.64
3748335,36955.0379,178854.2766
3748335,71302.39585,49163103.46
3748332,123111.8183,38257656.89
3748280,99634.76101,64462957.26
3748280,79713.06055,30050038.11
3748280,60464.32059,71395409.07
3748280,73579.62654,44757328.68
3748280,61791.46148,47906648.96
3748280,72546.91282,44421303.26
3748270,74481.0371,2441204.689
3748231,64468.99604,52065665.7
3748231,22242.54471,29106598.11
3748231,23380.52779,52546269.67
3748231,38189.7464,11757981.22
3748231,24323.29131,53854448.48
3748231,24183.50513,16681615.38
3748231,73013.79421,64408400.91
3748231,31480.6414,3230702.526
3748229,49953.54383,200318.2649
3748228,24777.81329,21878783.53
3748227,54444.75569,39696160.08
3748227,74977.07259,45679121.24
3748227,45338.10591,38217254.83
3748183,17730.90801,5358226.825
3748182,46763.78824,28137757.8
3748182,46572.64051,27622582.74
3748182,46859.87965,28378530.72
3748182,45978.88722,23028467.11
3748182,46498.07336,20840503.09
3748182,48668.91569,16022215.32
3747993,28768.10777,9309937.483
3747992,30147.15691,21008770.25
3747992,20136.21277,35088128.5
3747992,60812.79755,61201580.61
3747992,30235.31367,42980371.34
3747992,27470.46675,40194811.96
3747992,43868.52533,39071070.0
3747992,12238.57904,4778029.094
3747992,41244.74608,35227472.74
3747992,25467.77959,39357043.91
3747991,21840.48456,60408525.74
3747991,52490.71408,65889450.01
3747991,16849.06043,50824188.76
3747991,24146.36565,31299344.03
3747991,12315.45106,31121305.67
3747991,17450.50232,8542114.762
3747991,18378.17863,40729118.37
3747991,41803.10407,44805707.87
3747990,58290.3327,167919.0015
3747989,46599.05196,9973430.037
3747988,47806.12863,60016189.96
3747988,29609.53974,22641725.18
3747988,34200.84366,34908281.77
3747988,26633.54138,14429030.68
3747988,41235.87101,46193601.82
3747988,56838.04476,71316813.88
3747987,40116.95799,30673883.34
3747987,44518.98467,14472114.59
3747987,96646.29274,62948623.44
3747499,28189.53959,66944009.21
3747499,17134.65535,6051776.508
3747499,16236.58227,41567789.17
3747499,28858.85908,69123606.3
3747499,18125.3769,44310048.77
3747499,20522.46155,1080874.231
3747499,28296.51464,66471771.79
3747498,39699.30086,63671001.01
3747498,35840.13555,59526585.15
3747498,58936.61731,56539051.3
3747498,38608.60651,5770758.869
3747498,40439.60866,70277399.56
3747497,36318.24369,31628.19111
3747497,63174.40528,41337820.22
3747496,21299.82778,20789394.81
3747496,25307.32321,24771412.85
3747496,54886.1321,65243370.19
3747496,48762.32684,50260167.39
3747496,19640.35866,4436593.154
3747495,24380.34006,71657364.08
3747495,18685.41162,5243266.726
3747495,55927.14651,62262514.34
3747494,104736.977,33289326.06
3747494,125316.1315,70569175.1
3747494,90769.53874,74187527.46
3747493,35990.56529,61480277.35
3747493,28479.65386,63655905.46
3747493,36050.92595,59138820.61
3747493,37568.11461,74331149.16
3747493,33381.44978,61148159.96
3747358,73007.5972,18733968.41
3747358,66112.51908,17984611.95
3747358,59665.17417,21625777.85
3747358,52893.87382,28235723.38
3747358,46579.81281,53574807.91
3747358,45853.65494,36430191.08
3747358,38377.77359,45848213.89
3747358,34625.01342,65747010.68
3747358,55101.18187,58899990.66
3747357,83460.80395,66916454.39
3747357,67288.53162,51352480.04
3747357,68636.35501,65834236.04
3747357,81376.53829,40767038.0
3747356,61676.99447,42193177.56
3747356,45858.73167,64696584.48
3747356,68139.59293,69386089.87
3747356,49032.89039,60377474.29
3747356,61046.24458,41958497.5
3747356,61088.51182,44182752.12
3747356,45102.50854,63349279.41
3747355,28292.13324,8953158.112
3747354,85505.55121,42878403.62
3747353,16933.68871,71621400.23
3747353,10145.08235,58624139.53
3747353,44363.37459,60159259.96
3747353,30633.75876,41142062.28
3747353,11516.3402,14947232.34
3747353,19309.67985,23575380.67
3747353,17167.62703,24099943.18
3747353,31260.79431,40718495.63
3747353,44734.00985,60304018.25
3747352,78372.42753,58902254.15
3747352,56859.12449,22012563.05
3747352,66470.45429,36870958.62
3747352,46771.90498,29521782.27
3747352,37265.51582,73979967.07
3747352,42050.1227,46167027.18
3747352,46845.47283,9715739.762
3747350,86572.52668,31783953.46
3747350,120651.2101,51418563.68
3747348,24381.68591,4668704.99
3747347,60192.84427,11090176.03
3747346,59161.85071,27999402.63
3747346,55305.73665,41454187.47
3747316,45213.12894,322516.7464
3747315,67522.81025,51179604.37
3747315,53684.99914,60084462.22
3747315,37815.06503,55601536.81
3747315,31303.59,26886553.03
3747315,47964.87882,24690031.71
3747315,48342.37007,56235039.11
3747315,48884.01224,60484199.24
3747315,38614.77052,50106738.82
3747315,50682.44979,41577866.43
3747315,31436.94808,887026.5528
3747315,55150.1664,61932156.05
3747315,79369.50129,74539155.38
3747314,42835.84538,10263492.0
3747312,41439.48508,1746100.953
3747311,62048.45156,57463941.06
3747311,39648.25369,66011481.59
3747311,77625.27996,74310695.48
3747311,43794.93868,29926717.84
3747311,40944.30598,21669046.39
3747310,45647.89664,6327544.862
3747308,32903.72761,68362175.42
3747308,23947.01095,26953123.43
3747307,46092.64537,11783010.96
3747307,51130.2543,22479797.71
3747307,52291.66632,58648879.56
3747307,31471.2352,37392469.85
3747307,37102.89501,52279112.54
3747307,72799.62406,46533943.84
3747307,27439.22083,22342354.19
3747307,56386.48497,62115754.07
3747307,28531.83383,21790750.13
3747307,78175.78942,54619337.76
3747306,64381.44008,40201558.78
3747306,74191.35224,43946678.72
3747306,98601.50421,66589494.67
