,id,miss_distance,name,est_diameter_min,est_diameter_max,relative_velocity,orbiting_body,sentry_object,absolute_magnitude,hazardous,year
17142,3824112,63640924.21,(2018 HT3),0.506471459,1.132504611,122683.6956,Earth,False,18.6,False,2018
17143,3824113,4250758.625,(2018 JH3),0.027832677,0.062235757,68528.82724,Earth,False,24.9,False,2018
17144,3824114,1176885.232,(2018 KC),0.008405334,0.018794898,37020.14841,Earth,False,27.5,False,2018
17145,3824115,7531694.081,(2018 JK3),0.121494041,0.271668934,78433.04287,Earth,False,21.7,True,2018
17146,3824116,8163689.656,(2018 JJ3),0.042126461,0.094197631,50315.26021,Earth,False,24.0,False,2018
17147,3824967,71955223.63,(2018 JD5),0.46190746,1.032856481,75192.09956,Earth,False,18.8,True,2018
17148,3824968,29002310.35,(2018 JC5),0.088014652,0.196806745,37880.75403,Earth,False,22.4,False,2018
17149,3824969,26770084.45,(2018 JE5),0.201629919,0.450858206,35734.33372,Earth,False,20.6,False,2018
17150,3824970,10431216.42,(2018 KH),0.033462237,0.074823838,29908.8198,Earth,False,24.5,False,2018
17151,3824971,4632473.448,(2018 KK),0.024241248,0.054205079,32798.2725,Earth,False,25.2,False,2018
17152,3824972,21701931.11,(2018 KL),0.110803882,0.247765013,31529.5679,Earth,False,21.9,False,2018
17153,3824973,4302941.07,(2018 KJ),0.010581689,0.023661375,35506.20539,Earth,False,27.0,False,2018
17154,3824974,8029905.926,(2018 KM),0.012721988,0.02844723,14479.7055,Earth,False,26.6,False,2018
17155,3824975,46305425.3,(2018 KP),0.094744711,0.211855615,4344.024763,Earth,False,22.24,False,2018
17156,3824976,5301061.784,(2018 KO),0.016016034,0.03581294,41239.26546,Earth,False,26.1,False,2018
17157,3824977,3344087.179,(2018 KQ),0.008405334,0.018794898,27640.04036,Earth,False,27.5,False,2018
17158,3824978,618480.0953,(2018 KS),0.006991252,0.015632915,27934.73217,Earth,False,27.9,False,2018
17159,3824979,33653772.78,(2018 KT),0.160160338,0.358129403,32617.80808,Earth,False,21.1,False,2018
17160,3824980,2905389.66,(2018 KU),0.013949382,0.031191767,28057.6094,Earth,False,26.4,False,2018
17161,3824981,4244933.628,(2018 KR),0.013949382,0.031191767,15294.00984,Earth,False,26.4,False,2018
17162,3824982,4202551.819,(2018 KN),0.020162992,0.045085821,27020.77425,Earth,False,25.6,False,2018
17163,3824983,44882602.26,(2018 KV),0.921626549,2.060819612,89732.39565,Earth,False,17.3,False,2018
17164,3824988,28285841.53,(2018 KB1),0.201629919,0.450858206,41016.96622,Earth,False,20.6,True,2018
17165,3824989,8886501.011,(2018 KC1),0.020162992,0.045085821,15484.63083,Earth,False,25.6,False,2018
17166,3824991,13909238.82,(2018 KD1),0.033462237,0.074823838,19889.27893,Earth,False,24.5,False,2018
17167,3824992,4138426.946,(2018 KE1),0.025383703,0.056759685,58338.82247,Earth,False,25.1,False,2018
17168,3824993,861323.2153,(2018 KF1),0.018388867,0.041118757,30952.13072,Earth,False,25.8,False,2018
17169,3824998,32896028.05,(2018 KH1),0.110803882,0.247765013,81259.66839,Earth,False,21.9,False,2018
17170,3824999,24242909.09,(2018 KJ1),0.183888672,0.411187571,51972.51433,Earth,False,20.8,False,2018
17171,3825000,12868712.73,(2018 KL1),0.088014652,0.196806745,49768.3316,Earth,False,22.4,False,2018
17172,3825001,3147542.102,(2018 KP1),0.02658,0.059434687,15954.15799,Earth,False,25.0,False,2018
17173,3825002,30720462.31,(2018 KN1),0.058150704,0.130028927,15689.22543,Earth,False,23.3,False,2018
17174,3825003,1497052.514,(2018 KO1),0.02658,0.059434687,46003.25871,Earth,False,25.0,False,2018
17175,3825004,11655072.12,(2018 KM1),0.183888672,0.411187571,96525.02653,Earth,False,20.8,False,2018
17176,3825005,53991322.73,(2018 KG1),0.40230458,0.899580388,69983.20539,Earth,False,19.1,False,2018
17177,3825006,12151478.31,(2018 KQ1),0.053034072,0.118587791,40245.87733,Earth,False,23.5,False,2018
17178,3825007,5217629.271,(2018 KK1),0.053034072,0.118587791,49925.1832,Earth,False,23.5,False,2018
17179,3825008,31456078.45,(2018 KU1),0.173202827,0.387293295,57810.01256,Earth,False,20.93,False,2018
17180,3825009,7343618.502,(2018 KV1),0.035039264,0.078350176,33028.15187,Earth,False,24.4,False,2018
17181,3825010,149136.4653,(2018 KW1),0.003051792,0.006824015,26277.14787,Earth,False,29.7,False,2018
17182,3825011,13301487.07,(2018 KX1),0.066765941,0.149293183,64660.55024,Earth,False,23.0,False,2018
17183,3825016,5070240.543,(2018 KE2),0.018388867,0.041118757,38852.70678,Earth,False,25.8,False,2018
17184,3825017,7259362.379,(2018 KC2),0.073207399,0.163696721,20246.27141,Earth,False,22.8,False,2018
17185,3825018,861882.2476,(2018 KD2),0.019255508,0.043056624,47872.66603,Earth,False,25.7,False,2018
17186,3825021,4511633.181,(2018 KP2),0.035039264,0.078350176,47695.44655,Earth,False,24.4,False,2018
17187,3825022,23490981.28,(2018 KL2),0.121494041,0.271668934,54476.28826,Earth,False,21.7,False,2018
17188,3825023,14758173.8,(2018 KO2),0.053034072,0.118587791,72174.31335,Earth,False,23.5,False,2018
17189,3825024,24135480.38,(2018 KM2),0.22108281,0.494356193,37843.5083,Earth,False,20.4,False,2018
17190,3825025,2343615.446,(2018 KN2),0.021113245,0.04721065,28943.50422,Earth,False,25.5,False,2018
17191,3825031,19542583.27,(2018 KS2),0.080270317,0.179489885,64740.86084,Earth,False,22.6,False,2018
17192,3825032,1202837.844,(2018 KU2),0.011602591,0.025944182,26829.86644,Earth,False,26.8,False,2018
17193,3825033,952206.5991,(2018 KT2),0.011080388,0.024776501,30940.39189,Earth,False,26.9,False,2018
17194,3825034,45539871.8,(2018 KR2),0.356906927,0.79806815,43064.34218,Earth,False,19.36,False,2018
17195,3825035,11365388.16,(2018 KV2),0.025383703,0.056759685,24381.29616,Earth,False,25.1,False,2018
17196,3825036,3923569.833,(2018 KW2),0.035039264,0.078350176,44633.32275,Earth,False,24.4,False,2018
17197,3825037,4251123.869,(2018 KX2),0.019255508,0.043056624,28520.78886,Earth,False,25.7,False,2018
17198,3825038,299547.9682,(2018 KY2),0.009650615,0.021579431,43847.88931,Earth,False,27.2,False,2018
17199,3825039,24684225.83,(2018 KD3),0.167708462,0.375007522,87732.13553,Earth,False,21.0,False,2018
17200,3825040,60942575.04,(2018 KB3),0.305179233,0.682401509,127729.4511,Earth,False,19.7,False,2018
17201,3825041,5583019.047,(2018 KC3),0.063760979,0.142573883,31829.90109,Earth,False,23.1,False,2018
17202,3825044,32202046.06,(2018 KE3),0.366906138,0.820427065,23929.19277,Earth,False,19.3,False,2018
17203,3825045,50152145.08,(2018 KF3),0.2658,0.594346868,58174.16528,Earth,False,20.0,False,2018
17204,3825057,807774.2538,(2018 HU3),0.006376098,0.014257388,19120.64347,Earth,False,28.1,False,2018
17205,3825058,14463607.58,(2018 LA),0.002111324,0.004721065,35000.21243,Earth,False,30.5,False,2018
17206,3825059,821457.2529,(2018 LB),0.016770846,0.037500752,26451.02961,Earth,False,26.0,False,2018
17207,3825060,6619015.682,(2018 LC),0.021016238,0.046993737,20460.97341,Earth,False,25.51,False,2018
17208,3825061,15310132.36,(2018 LH),0.040230458,0.089958039,37943.29358,Earth,False,24.1,False,2018
17209,3825062,21111880.41,(2018 LG),0.080270317,0.179489885,24447.6425,Earth,False,22.6,False,2018
17210,3825063,20739176.11,(2018 LJ),0.152951935,0.342010925,103755.9808,Earth,False,21.2,False,2018
17211,3825086,2930768.116,(2018 LK),0.118728499,0.265484994,44731.55025,Earth,False,21.75,True,2018
17212,3825087,1510712.609,(2018 LL),0.031956189,0.07145621,102831.4512,Earth,False,24.6,False,2018
17213,3825088,1948783.029,(2018 LM),0.024241248,0.054205079,18484.16923,Earth,False,25.2,False,2018
17214,3825089,20839280.45,(2018 LN),0.231502122,0.517654482,71838.6393,Earth,False,20.3,False,2018
17215,3825097,56203108.27,(2018 LB1),0.2658,0.594346868,76321.22064,Earth,False,20.0,True,2018
17216,3825098,612689.446,(2018 LE1),0.008405334,0.018794898,21203.0322,Earth,False,27.5,False,2018
17217,3825099,5988746.512,(2018 LF1),0.033462237,0.074823838,50311.54348,Earth,False,24.5,False,2018
17218,3825100,4084246.412,(2018 LC1),0.027832677,0.062235757,24500.81605,Earth,False,24.9,False,2018
17219,3825101,601276.6395,(2018 LD1),0.015295194,0.034201093,39466.94564,Earth,False,26.2,False,2018
17220,3825102,7402075.097,(2018 LG1),0.058150704,0.130028927,41649.04316,Earth,False,23.3,False,2018
17221,3825104,5330491.515,(2018 LJ1),0.013321557,0.029787906,9537.979324,Earth,False,26.5,False,2018
17222,3825121,36234151.27,(2018 LK2),0.291443905,0.651688382,68365.21498,Earth,False,19.8,False,2018
17223,3825122,46531695.62,(2018 LL2),0.2658,0.594346868,59541.91987,Earth,False,20.0,True,2018
17224,3825123,4030069.589,(2018 LN2),0.060891262,0.136157002,33741.34929,Earth,False,23.2,False,2018
17225,3825124,8920059.015,(2018 LM2),0.032400744,0.072450265,31539.90365,Earth,False,24.57,False,2018
17226,3825125,14591067.4,(2018 KB4),0.152951935,0.342010925,58639.12572,Earth,False,21.2,False,2018
17227,3825131,1509120.828,(2018 LR2),0.016770846,0.037500752,35448.48979,Earth,False,26.0,False,2018
17228,3825132,3597130.496,(2018 LQ2),0.027832677,0.062235757,5361.698805,Earth,False,24.9,False,2018
17229,3825133,12750244.62,(2018 LS2),0.08405334,0.187948982,34780.55403,Earth,False,22.5,False,2018
17230,3825134,593261.1258,(2018 LU2),0.011602591,0.025944182,35136.90186,Earth,False,26.8,False,2018
17231,3825135,6625886.907,(2018 LV2),0.024241248,0.054205079,29539.75296,Earth,False,25.2,False,2018
17232,3825136,39226318.05,(2018 LT2),0.050647146,0.113250461,15680.63228,Earth,False,23.6,False,2018
17233,3825138,14800025.38,(2018 LC3),0.46190746,1.032856481,103712.8453,Earth,False,18.8,False,2018
17234,3825139,7560705.043,(2018 LD3),0.050647146,0.113250461,50913.89851,Earth,False,23.6,False,2018
17235,3825140,21859252.78,(2018 LE3),0.139493823,0.311917671,90607.03088,Earth,False,21.4,False,2018
17236,3825141,8361339.05,(2018 LF3),0.020162992,0.045085821,23934.06218,Earth,False,25.6,False,2018
17237,3825155,7948157.617,(2018 LO3),0.021113245,0.04721065,16275.8384,Earth,False,25.5,False,2018
17238,3825156,329835.2687,(2018 LV3),0.013321557,0.029787906,40046.55013,Earth,False,26.5,False,2018
17239,3825157,9962373.512,(2018 LU3),0.058150704,0.130028927,17882.09242,Earth,False,23.3,False,2018
17240,3825158,2312163.032,(2018 LR3),0.014539684,0.032511723,13704.61145,Earth,False,26.31,False,2018
17241,3825159,9329340.447,(2018 LS3),0.022108281,0.049435619,23868.86241,Earth,False,25.4,False,2018
17242,3825160,4671031.611,(2018 LQ3),0.092162655,0.206081961,75722.85884,Earth,False,22.3,False,2018
17243,3825161,4285115.556,(2018 LP3),0.019255508,0.043056624,33119.46185,Earth,False,25.7,False,2018
17244,3825162,9022968.766,(2018 LT3),0.029144391,0.065168838,29875.86485,Earth,False,24.8,False,2018
17245,3825163,1401029.844,(2018 LW3),0.016770846,0.037500752,33889.7338,Earth,False,26.0,False,2018
17246,3825165,5670290.794,(2018 LD4),0.02658,0.059434687,33262.82623,Earth,False,25.0,False,2018
17247,3825166,5651172.68,(2018 LE4),0.046190746,0.103285648,48460.91638,Earth,False,23.8,False,2018
17248,3825167,16154893.93,(2018 LF4),0.038419789,0.08590926,37193.86482,Earth,False,24.2,False,2018
17249,3825168,1775412.846,(2018 LG4),0.010581689,0.023661375,30096.76162,Earth,False,27.0,False,2018
17250,3825179,6333277.752,(2018 LN4),0.054269395,0.121350055,52643.09793,Earth,False,23.45,False,2018
17251,3825180,12242971.56,(2018 LM4),0.464039528,1.037623929,59014.24641,Earth,False,18.79,False,2018
17252,3825181,917871.644,(2018 KC4),0.014878357,0.033269018,40921.70403,Earth,False,26.26,False,2018
17253,3825226,59645076.84,(2018 LJ5),0.175612319,0.392681082,8299.50949,Earth,False,20.9,False,2018
17254,3825227,16217130.3,(2018 LF5),0.242412481,0.542050786,87468.85693,Earth,False,20.2,True,2018
17255,3825228,21057227.52,(2018 LH5),0.105816886,0.23661375,48601.70331,Earth,False,22.0,False,2018
17256,3825229,9423655.606,(2018 LK5),0.018388867,0.041118757,23846.65473,Earth,False,25.8,False,2018
17257,3825230,49892842.91,(2018 LG5),0.555334912,1.241766613,112630.9131,Earth,False,18.4,False,2018
17258,3825231,15383572.11,(2018 LL5),0.069912523,0.156329154,38143.27725,Earth,False,22.9,False,2018
17259,3825232,14138131.05,(2018 LN5),0.033462237,0.074823838,24810.32075,Earth,False,24.5,False,2018
17260,3825234,17345954.03,(2018 LR5),0.038419789,0.08590926,31418.1454,Earth,False,24.2,False,2018
17261,3825235,11285851.54,(2018 LQ5),0.027832677,0.062235757,11070.37454,Earth,False,24.9,False,2018
17262,3825236,43120967.8,(2018 LO5),0.175612319,0.392681082,83389.56767,Earth,False,20.9,False,2018
17263,3825237,2499626.606,(2018 LS5),0.012721988,0.02844723,32461.13894,Earth,False,26.6,False,2018
17264,3825238,3553992.214,(2018 LT5),0.026215309,0.058619212,67707.12881,Earth,False,25.03,False,2018
17265,3825239,49266066.81,(2018 LP5),0.183888672,0.411187571,52009.49458,Earth,False,20.8,False,2018
17266,3825240,27987196.52,(2018 LU5),0.050647146,0.113250461,18114.13859,Earth,False,23.6,False,2018
17267,3825241,34784630.46,(2018 LV5),0.127219879,0.284472297,41337.40232,Earth,False,21.6,False,2018
17268,3825242,7371745.789,(2018 MA),0.036690614,0.082042707,59924.31895,Earth,False,24.3,False,2018
17269,3825243,38511770.85,(2018 LZ5),0.253837029,0.567596853,24608.54792,Earth,False,20.1,False,2018
17270,3825244,3916424.455,(2018 LA6),0.012149404,0.027166893,39484.28772,Earth,False,26.7,False,2018
17271,3825245,2005663.759,(2018 LX5),0.024241248,0.054205079,42264.91983,Earth,False,25.2,False,2018
17272,3825246,32395397.57,(2018 LY5),0.04534767,0.101400473,20366.24879,Earth,False,23.84,False,2018
17273,3825247,39091066.91,(2018 LW5),0.196134944,0.438571068,60818.94325,Earth,False,20.66,False,2018
17274,3825278,66369603.66,(2018 LQ6),0.22108281,0.494356193,80346.29645,Earth,False,20.4,False,2018
17275,3825279,34674836.45,(2018 LO6),0.22108281,0.494356193,35749.48055,Earth,False,20.4,False,2018
17276,3825280,44477957.18,(2018 LR6),0.211132445,0.472106499,12544.36884,Earth,False,20.5,False,2018
17277,3825281,10706887.9,(2018 MH),0.0437074,0.097732718,21424.62496,Earth,False,23.92,False,2018
17278,3825282,1600689.445,(2018 MJ),0.016016034,0.03581294,33685.77361,Earth,False,26.1,False,2018
17279,3825283,22953587.67,(2018 LS6),0.096506147,0.215794305,76669.85407,Earth,False,22.2,False,2018
17280,3825284,2877371.445,(2018 MK),0.036690614,0.082042707,61599.33484,Earth,False,24.3,False,2018
17281,3825285,4448063.211,(2018 LT6),0.097399107,0.217791025,46603.7902,Earth,False,22.18,False,2018
17282,3825286,14282531.7,(2018 LZ13),0.211132445,0.472106499,128951.3462,Earth,False,20.5,True,2018
17283,3825287,2187427.385,(2018 LM15),0.021113245,0.04721065,69628.80759,Earth,False,25.5,False,2018
17284,3825417,45578019.41,(2018 LR15),0.183888672,0.411187571,14034.11259,Earth,False,20.8,False,2018
17285,3825418,26596090.19,(2018 LS15),0.076657557,0.171411509,32063.63261,Earth,False,22.7,False,2018
17286,3825419,29490022.7,(2018 LQ15),0.183888672,0.411187571,45537.07892,Earth,False,20.8,False,2018
17287,3825420,14574350.77,(2018 LU15),0.053034072,0.118587791,23295.63468,Earth,False,23.5,False,2018
17288,3825421,16280717.64,(2018 MU4),0.08405334,0.187948982,71556.6055,Earth,False,22.5,False,2018
17289,3825422,2120524.495,(2018 MX4),0.012149404,0.027166893,28679.84363,Earth,False,26.7,False,2018
17290,3825425,63799719.58,(2018 MV4),0.178877195,0.399981568,67325.7625,Earth,False,20.86,True,2018
17291,3825426,29296493.38,(2018 MY4),0.076657557,0.171411509,52010.11557,Earth,False,22.7,False,2018
17292,3825427,61866845.57,(2018 LX15),0.211132445,0.472106499,47254.64495,Earth,False,20.5,False,2018
17293,3825428,5643986.627,(2018 MA5),0.014606796,0.03266179,16781.56314,Earth,False,26.3,False,2018
17294,3825429,26724730.37,(2018 MB5),0.036690614,0.082042707,18109.4392,Earth,False,24.3,False,2018
17295,3825431,8479021.546,(2018 MC5),0.025383703,0.056759685,21446.43866,Earth,False,25.1,False,2018
17296,3825432,14533373.77,(2018 ME5),0.073207399,0.163696721,32545.87744,Earth,False,22.8,False,2018
17297,3825433,11812565.46,(2018 MF5),0.060891262,0.136157002,51188.27167,Earth,False,23.2,False,2018
17298,3825434,9894730.921,(2018 MG5),0.027832677,0.062235757,28629.94903,Earth,False,24.9,False,2018
17299,3825435,41184880.11,(2018 MK5),0.127219879,0.284472297,54962.30146,Earth,False,21.6,False,2018
17300,3825436,4482962.27,(2018 MJ5),0.011602591,0.025944182,29380.93384,Earth,False,26.8,False,2018
17301,3825437,9000293.035,(2018 MH5),0.036690614,0.082042707,54832.71291,Earth,False,24.3,False,2018
17302,3825438,208014.5667,(2018 MZ4),0.004619075,0.010328565,35153.66751,Earth,False,28.8,False,2018
17303,3825446,34673923.52,(2018 MO5),0.152951935,0.342010925,36777.51369,Earth,False,21.2,False,2018
17304,3825447,12203713.2,(2018 MQ5),0.040230458,0.089958039,13629.896,Earth,False,24.1,False,2018
17305,3825448,6945215.528,(2018 MR5),0.16238839,0.363111479,77089.93727,Earth,False,21.07,True,2018
17306,3825449,14224137.81,(2018 MP5),0.033462237,0.074823838,50145.67695,Earth,False,24.5,False,2018
17307,3825450,64182318.18,(2018 LA16),0.342416731,0.765667087,43707.01799,Earth,False,19.45,False,2018
17308,3825451,32500215.35,(2018 LB16),0.073207399,0.163696721,22172.86073,Earth,False,22.8,False,2018
17309,3825453,69486083.09,(2018 MQ6),0.152951935,0.342010925,41202.13738,Earth,False,21.2,False,2018
17310,3825454,51016450.09,(2018 MS6),0.192555078,0.430566244,16195.50432,Earth,False,20.7,False,2018
17311,3825455,4828494.574,(2018 MT6),0.016016034,0.03581294,22606.49067,Earth,False,26.1,False,2018
17312,3825456,14262178.28,(2018 MU6),0.088014652,0.196806745,34584.38805,Earth,False,22.4,False,2018
17313,3825476,9719814.0,(2018 MV6),0.076657557,0.171411509,72530.15052,Earth,False,22.7,False,2018
17314,3825477,29562987.52,(2018 LC16),0.116025908,0.259441818,60637.9233,Earth,False,21.8,False,2018
17315,3825478,50850709.92,(2018 LD16),0.114433973,0.255882143,9085.499007,Earth,False,21.83,False,2018
17316,3825479,39580672.51,(2018 MW6),0.334622375,0.748238376,54290.10856,Earth,False,19.5,True,2018
17317,3825480,3842604.743,(2018 MX6),0.029144391,0.065168838,25235.38704,Earth,False,24.8,False,2018
17318,3825481,8090972.046,(2018 MY6),0.152951935,0.342010925,86182.78923,Earth,False,21.2,True,2018
17319,3825482,841108.8629,(2018 MC7),0.015295194,0.034201093,18830.89357,Earth,False,26.2,False,2018
17320,3825483,1068003.414,(2018 MB7),0.046190746,0.103285648,41842.28706,Earth,False,23.8,False,2018
17321,3825486,8805831.676,(2018 MD7),0.076657557,0.171411509,21051.51369,Earth,False,22.7,False,2018
17322,3825487,35730501.77,(2018 ME7),0.08405334,0.187948982,12399.11859,Earth,False,22.5,False,2018
17323,3825489,3604667.85,(2018 MG7),0.146067964,0.326617897,54416.3049,Earth,False,21.3,True,2018
17324,3825490,4332833.462,(2018 MH7),0.016016034,0.03581294,15696.26823,Earth,False,26.1,False,2018
17325,3825491,10760837.59,(2018 MJ7),0.063760979,0.142573883,44516.64166,Earth,False,23.1,False,2018
17326,3825493,33708288.8,(2018 MK8),0.253837029,0.567596853,77775.76091,Earth,False,20.1,False,2018
17327,3825504,45036761.52,(2018 ML8),0.110803882,0.247765013,42537.56038,Earth,False,21.9,False,2018
17328,3825505,35485580.76,(2018 MM8),0.384197891,0.859092601,41061.73057,Earth,False,19.2,False,2018
17329,3825507,15475239.39,(2018 MN8),0.073207399,0.163696721,65713.99326,Earth,False,22.8,False,2018
17330,3825510,6322559.977,(2018 NA),0.062309602,0.139328506,47062.4683,Earth,False,23.15,False,2018
17331,3825513,12732326.63,(2018 NB),0.366906138,0.820427065,28678.60892,Earth,False,19.3,False,2018
17332,3825514,17385668.65,(2018 MR8),0.22108281,0.494356193,51262.64781,Earth,False,20.4,False,2018
17333,3825515,13278335.22,(2018 NC),0.210162379,0.469937367,48256.47393,Earth,False,20.51,True,2018
17334,3825516,42851404.32,(2018 ND),0.213086029,0.476474847,107378.9209,Earth,False,20.48,False,2018
17335,3825517,6817589.98,(2018 NE),0.053034072,0.118587791,26703.02394,Earth,False,23.5,False,2018
17336,3825524,433522.076,(2018 NH),0.030517923,0.068240151,80052.576,Earth,False,24.7,False,2018
17337,3825525,911118.8261,(2018 NJ),0.006991252,0.015632915,21706.62745,Earth,False,27.9,False,2018
17338,3825549,536567.5423,(2018 NM),0.013949382,0.031191767,24248.65709,Earth,False,26.4,False,2018
17339,3825550,42131904.47,(2018 NN),0.227276732,0.508206223,18919.01397,Earth,False,20.34,False,2018
17340,3825551,545735.0793,(2018 NL),0.022108281,0.049435619,30194.14971,Earth,False,25.4,False,2018
17341,3825556,29317787.96,(2018 NS),0.096506147,0.215794305,29129.46576,Earth,False,22.2,False,2018
17342,3825557,36385755.97,(2018 NR),0.110803882,0.247765013,39743.19569,Earth,False,21.9,False,2018
17343,3825558,3968626.961,(2018 NQ),0.096506147,0.215794305,88117.78548,Earth,False,22.2,False,2018
17344,3825561,928596.1806,(2018 NU),0.019255508,0.043056624,35122.15985,Earth,False,25.7,False,2018
17345,3825562,3694957.719,(2018 NV),0.073207399,0.163696721,25155.66909,Earth,False,22.8,False,2018
17346,3825564,3058917.332,(2018 NY),0.013321557,0.029787906,27774.54358,Earth,False,26.5,False,2018
17347,3825565,124601.9359,(2018 NW),0.00732074,0.016369672,76540.04839,Earth,False,27.8,False,2018
17348,3825566,116989.8128,(2018 NX),0.007665756,0.017141151,14935.95917,Earth,False,27.7,False,2018
17349,3825568,23141150.97,(2018 ND1),0.868070458,1.941064553,142179.8984,Earth,False,17.43,False,2018
17350,3825569,6935773.464,(2018 NF1),0.031956189,0.07145621,38813.54845,Earth,False,24.6,False,2018
17351,3825570,11257571.0,(2018 NG1),0.092162655,0.206081961,74760.10913,Earth,False,22.3,False,2018
17352,3825571,3868375.355,(2018 NE1),0.055533491,0.124176661,51221.15434,Earth,False,23.4,False,2018
17353,3825572,37008846.23,(2018 NJ1),0.063760979,0.142573883,23572.82883,Earth,False,23.1,False,2018
17354,3825579,36611668.41,(2018 NO1),0.096506147,0.215794305,30589.16127,Earth,False,22.2,False,2018
17355,3825580,31387216.81,(2018 NP1),0.172407032,0.385513844,63156.70691,Earth,False,20.94,False,2018
17356,3825581,23237359.77,(2018 NS1),0.101054342,0.225964377,19429.1359,Earth,False,22.1,False,2018
17357,3825582,6277159.342,(2018 NQ1),0.025383703,0.056759685,21505.1932,Earth,False,25.1,False,2018
17358,3825583,21908418.18,(2018 NN1),0.08405334,0.187948982,39161.14252,Earth,False,22.5,False,2018
17359,3825584,6533882.168,(2018 NR1),0.031956189,0.07145621,18512.27938,Earth,False,24.6,False,2018
17360,3825585,31915709.2,(2018 NU1),0.139493823,0.311917671,35910.75286,Earth,False,21.4,False,2018
17361,3825586,28861939.21,(2018 NT1),0.110803882,0.247765013,38505.88546,Earth,False,21.9,False,2018
17362,3825587,8489828.87,(2018 NV1),0.02658,0.059434687,28726.26801,Earth,False,25.0,False,2018
17363,3825588,3805355.322,(2018 NW1),0.023150212,0.051765448,33088.8778,Earth,False,25.3,False,2018
17364,3825594,26211840.29,(2018 NJ2),0.036690614,0.082042707,9696.168009,Earth,False,24.3,False,2018
17365,3825595,57102348.72,(2018 NE2),0.192555078,0.430566244,70899.56827,Earth,False,20.7,False,2018
17366,3825596,11526705.69,(2018 NH2),0.063760979,0.142573883,34332.99833,Earth,False,23.1,False,2018
17367,3825597,42595007.91,(2018 NG2),0.127219879,0.284472297,33873.19827,Earth,False,21.6,False,2018
17368,3825598,14215708.96,(2018 NF2),0.073207399,0.163696721,52110.87258,Earth,False,22.8,False,2018
17369,3825605,20409206.8,(2018 NU2),0.035039264,0.078350176,20814.27698,Earth,False,24.4,False,2018
17370,3825606,3864994.024,(2018 NV2),0.030517923,0.068240151,54365.96925,Earth,False,24.7,False,2018
17371,3825607,13108756.81,(2018 NT2),0.046190746,0.103285648,25182.52821,Earth,False,23.8,False,2018
17372,3825622,37896295.8,(2018 NO3),0.101054342,0.225964377,41822.38317,Earth,False,22.1,False,2018
17373,3825623,5608347.059,(2018 NQ3),0.016770846,0.037500752,32213.8583,Earth,False,26.0,False,2018
17374,3825625,15950964.26,(2018 NR3),0.040230458,0.089958039,38087.74559,Earth,False,24.1,False,2018
17375,3825626,17599990.6,(2018 NV3),0.036690614,0.082042707,26344.10252,Earth,False,24.3,False,2018
17376,3825627,13534072.95,(2018 NT3),0.060891262,0.136157002,34924.57073,Earth,False,23.2,False,2018
17377,3825628,19656281.34,(2018 NL3),0.050647146,0.113250461,34661.79978,Earth,False,23.6,False,2018
17378,3825629,35063198.33,(2018 NM3),0.046190746,0.103285648,14980.47875,Earth,False,23.8,False,2018
17379,3825630,15751577.96,(2018 NN3),0.050647146,0.113250461,61142.13331,Earth,False,23.6,False,2018
17380,3825631,37339968.34,(2018 NS3),0.116025908,0.259441818,44452.44806,Earth,False,21.8,False,2018
17381,3825632,15802442.05,(2018 NU3),0.183888672,0.411187571,31614.08378,Earth,False,20.8,False,2018
17382,3825646,20938497.56,(2018 NJ4),0.110803882,0.247765013,41395.85225,Earth,False,21.9,False,2018
17383,3825648,7053526.84,(2018 NK4),0.024241248,0.054205079,16784.13105,Earth,False,25.2,False,2018
17384,3825649,10458343.01,(2018 NH4),0.030517923,0.068240151,37111.25228,Earth,False,24.7,False,2018
17385,3825650,8972034.237,(2018 NG4),0.101054342,0.225964377,71695.56032,Earth,False,22.1,False,2018
17386,3825651,43599790.09,(2018 NE4),0.253837029,0.567596853,25401.00875,Earth,False,20.1,False,2018
17387,3825652,3992728.12,(2018 NL4),0.038419789,0.08590926,45678.05981,Earth,False,24.2,False,2018
17388,3825654,4859424.188,(2018 ND4),0.025383703,0.056759685,42999.27284,Earth,False,25.1,False,2018
17389,3825655,7222480.655,(2018 NF4),0.08405334,0.187948982,46002.3317,Earth,False,22.5,False,2018
17390,3825656,52904402.02,(2018 NM4),0.183888672,0.411187571,34934.63043,Earth,False,20.8,False,2018
17391,3825657,47905395.69,(2018 NN4),0.58150704,1.30028927,72419.25321,Earth,False,18.3,False,2018
17392,3825658,45687007.03,(2018 NO4),0.192555078,0.430566244,34941.51861,Earth,False,20.7,False,2018
17393,3825662,67109252.42,(2018 NR4),0.242412481,0.542050786,110402.3036,Earth,False,20.2,False,2018
17394,3825663,6524483.756,(2018 OB),0.042126461,0.094197631,27124.36228,Earth,False,24.0,False,2018
17395,3825664,5629559.767,(2018 OF),0.036690614,0.082042707,50474.90203,Earth,False,24.3,False,2018
17396,3825665,8921011.52,(2018 OG),0.050647146,0.113250461,41983.1273,Earth,False,23.6,False,2018
17397,3825755,29381913.85,(2018 OK),0.08405334,0.187948982,27365.89739,Earth,False,22.5,False,2018
17398,3825756,21376162.19,(2018 NY14),0.242412481,0.542050786,114011.0133,Earth,False,20.2,True,2018
17399,3825757,4665963.31,(2018 OM),0.046190746,0.103285648,87973.55105,Earth,False,23.8,False,2018
